gene_id,gene_name,gene_type,unstranded,stranded_first,stranded_second,tpm_unstranded,fpkm_unstranded,fpkm_uq_unstranded
ENSG00000166770.11,ZNF667-AS1,lncRNA,722,33,987,1.915,0.6915,0.6657
ENSG00000166917.11,MIR202HG,lncRNA,1,1,0,0.0247,0.0089,0.0086
ENSG00000167046.4,AL357033.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000167459.17,LINC00905,lncRNA,1,0,1,0.0089,0.0032,0.0031
ENSG00000167912.6,AC090152.1,lncRNA,409,74,414,3.407,1.2303,1.1844
ENSG00000167920.10,TMEM99,lncRNA,512,1,536,5.4134,1.9549,1.8819
ENSG00000168367.11,LINC00917,lncRNA,0,2,0,0.0,0.0,0.0
ENSG00000168746.8,LINC01620,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000170161.7,AL512625.1,lncRNA,193,10,235,2.2762,0.822,0.7913
ENSG00000170919.16,TPT1-AS1,lncRNA,1079,99,1201,2.4024,0.8675,0.8352
ENSG00000170983.4,LINC00208,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000171671.6,SHANK2-AS3,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000171889.5,MIR31HG,lncRNA,1,0,3,0.0115,0.0041,0.004
ENSG00000171987.3,C11orf40,lncRNA,1,1,0,0.0494,0.0178,0.0172
ENSG00000172460.17,PRSS30P,lncRNA,8,1,8,0.0813,0.0294,0.0283
ENSG00000172965.17,MIR4435-2HG,lncRNA,6378,609,6405,6.0144,2.1719,2.0909
ENSG00000173077.16,DELEC1,lncRNA,144,12486,86,0.699,0.2524,0.243
ENSG00000173811.11,CCDC13-AS1,lncRNA,90,159,16,1.2258,0.4427,0.4261
ENSG00000173862.3,AC008080.1,lncRNA,16,0,16,0.4882,0.1763,0.1697
ENSG00000174171.6,AC020659.1,lncRNA,17,1099,4,0.0813,0.0293,0.0283
ENSG00000174325.6,DIRC1,lncRNA,0,1,0,0.0,0.0,0.0
ENSG00000174365.20,SNHG11,lncRNA,1408,1,1408,10.0441,3.6271,3.4918
ENSG00000174403.16,MIR1-1HG-AS1,lncRNA,2,1,2,0.019,0.0069,0.0066
ENSG00000174407.13,MIR1-1HG,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000174680.10,GRIK1-AS1,lncRNA,238,201,37,1.6683,0.6024,0.58
ENSG00000175061.18,SNHG29,lncRNA,7512,96,12678,33.7909,12.2024,11.7472
ENSG00000175147.13,TMEM51-AS1,lncRNA,105,1676,160,0.2831,0.1022,0.0984
ENSG00000175170.16,FAM182B,lncRNA,486,79,407,2.2949,0.8287,0.7978
ENSG00000175604.2,AC007601.1,lncRNA,18,18,0,0.2943,0.1063,0.1023
ENSG00000175611.12,LINC00476,lncRNA,912,532,968,4.4296,1.5996,1.5399
ENSG00000175728.4,LINC02873,lncRNA,33,32,1,0.3003,0.1084,0.1044
ENSG00000175746.6,C15orf54,lncRNA,18,7,11,0.1888,0.0682,0.0656
ENSG00000175772.11,LINC01106,lncRNA,12,0,12,0.1267,0.0458,0.044
ENSG00000175773.13,ZBTB44-DT,lncRNA,28,0,30,0.3439,0.1242,0.1196
ENSG00000175779.4,LINC02694,lncRNA,7,4,3,0.0267,0.0096,0.0093
ENSG00000175967.4,LINC02880,lncRNA,30,1,29,0.4283,0.1547,0.1489
ENSG00000176124.15,DLEU1,lncRNA,1146,389,954,1.539,0.5557,0.535
ENSG00000176236.6,RPP38-DT,lncRNA,14,10,19,0.2637,0.0952,0.0917
ENSG00000176320.2,AL138899.1,lncRNA,70,0,70,1.1303,0.4082,0.393
ENSG00000176349.11,AC104129.1,lncRNA,44,44,0,0.2981,0.1077,0.1036
ENSG00000176515.1,AL033381.1,lncRNA,7,16,0,0.0658,0.0238,0.0229
ENSG00000176593.8,AC008969.1,lncRNA,1460,255,1623,5.1383,1.8555,1.7863
ENSG00000176605.9,C14orf177,lncRNA,1,1,0,0.0228,0.0082,0.0079
ENSG00000176659.9,C20orf197,lncRNA,61,0,61,0.58,0.2094,0.2016
ENSG00000176728.10,TTTY14,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000176753.5,C15orf56,lncRNA,31,5,32,0.4339,0.1567,0.1509
ENSG00000176754.13,LINC00303,lncRNA,4,0,4,0.065,0.0235,0.0226
ENSG00000176840.12,MIR7-3HG,lncRNA,88,2,86,1.1335,0.4093,0.3941
ENSG00000176868.2,AL358781.1,lncRNA,0,13169,24,0.0,0.0,0.0
ENSG00000176912.5,TYMSOS,lncRNA,47,250,95,0.5876,0.2122,0.2043
ENSG00000176984.6,AP000679.1,lncRNA,9,1,8,0.1396,0.0504,0.0485
ENSG00000177112.8,IRAG1-AS1,lncRNA,28,119,18,0.636,0.2297,0.2211
ENSG00000177133.11,PRDM16-DT,lncRNA,57,2,55,0.3286,0.1186,0.1142
ENSG00000177234.7,LINC01561,lncRNA,180,1,179,2.6702,0.9642,0.9283
ENSG00000177335.11,C8orf31,lncRNA,287,1,286,2.2668,0.8186,0.788
ENSG00000177337.8,DLGAP1-AS1,lncRNA,576,8,568,8.7869,3.1731,3.0547
ENSG00000177338.14,LINC00469,lncRNA,1,0,1,0.0139,0.005,0.0048
ENSG00000177340.5,FLJ13224,lncRNA,21,23,6,0.4477,0.1617,0.1557
ENSG00000177369.9,FLJ40194,lncRNA,18,1600,16,0.1039,0.0375,0.0361
ENSG00000177406.5,NINJ2-AS1,lncRNA,470,19,559,3.4829,1.2577,1.2108
ENSG00000177410.13,ZFAS1,lncRNA,1333,15,1362,5.1748,1.8687,1.799
ENSG00000177553.6,C1orf167-AS1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000177596.1,AL355390.1,lncRNA,5,5,0,0.0693,0.025,0.0241
ENSG00000177640.16,CASC2,lncRNA,1091,153,1071,2.3522,0.8494,0.8177
ENSG00000177699.4,AC011944.1,lncRNA,4,20,1,0.068,0.0245,0.0236
ENSG00000177725.5,AC105206.1,lncRNA,14,0,14,0.1904,0.0688,0.0662
ENSG00000177738.4,AC025171.1,lncRNA,883,278,760,6.6116,2.3876,2.2985
ENSG00000177757.2,FAM87B,lncRNA,96,94,23,1.5916,0.5747,0.5533
ENSG00000177788.6,AL162595.1,lncRNA,1315,57,1315,5.1784,1.87,1.8002
ENSG00000177800.2,TMEM78,lncRNA,3,2,1,0.0445,0.0161,0.0155
ENSG00000177822.8,TENM3-AS1,lncRNA,10,3,8,0.0525,0.019,0.0182
ENSG00000177993.3,ZNRF3-AS1,lncRNA,34,21,13,0.5058,0.1826,0.1758
ENSG00000178107.2,AL161668.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178130.9,FAM27E5,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178243.4,C9orf62,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178248.11,FAM230I,lncRNA,7,2,5,0.1432,0.0517,0.0498
ENSG00000178412.4,AC068473.1,lncRNA,4,1,4,0.1162,0.042,0.0404
ENSG00000178457.3,LINC00314,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178722.13,C5orf64,lncRNA,174,1,175,0.2529,0.0913,0.0879
ENSG00000178734.5,LMO7DN,lncRNA,3,0,3,0.083,0.03,0.0288
ENSG00000178803.12,ADORA2A-AS1,lncRNA,10,30,0,0.0801,0.0289,0.0278
ENSG00000178977.3,LINC00324,lncRNA,233,36,197,3.6124,1.3045,1.2558
ENSG00000179028.4,AC245177.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179066.8,AC020907.1,lncRNA,1,6,0,0.0104,0.0038,0.0036
ENSG00000179082.3,C9orf106,lncRNA,68,1,67,0.6979,0.252,0.2426
ENSG00000179136.7,LINC00670,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179141.9,MTUS2-AS1,lncRNA,3,0,3,0.0377,0.0136,0.0131
ENSG00000179219.5,LINC00311,lncRNA,4,3,1,0.0825,0.0298,0.0287
ENSG00000179253.3,AL162457.1,lncRNA,8,0,8,0.1291,0.0466,0.0449
ENSG00000179406.8,LINC00174,lncRNA,1005,201,807,2.7889,1.0071,0.9696
ENSG00000179428.2,IL6-AS1,lncRNA,72,3,112,1.7039,0.6153,0.5923
ENSG00000179447.2,SLC24A3-AS1,lncRNA,15,15,0,0.2706,0.0977,0.0941
ENSG00000179452.2,LINC01699,lncRNA,5,0,5,0.6232,0.225,0.2166
ENSG00000179523.5,EIF3J-DT,lncRNA,1011,84,1027,9.4511,3.4129,3.2856
ENSG00000179577.3,AP003471.1,lncRNA,1,0,1,0.0162,0.0059,0.0056
ENSG00000179676.7,LINC00305,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179743.4,FLJ37453,lncRNA,513,308,507,6.6961,2.4181,2.3278
ENSG00000179755.3,AC135776.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179818.14,PCBP1-AS1,lncRNA,2050,5882,2047,2.1622,0.7808,0.7517
ENSG00000179840.5,PIK3CD-AS1,lncRNA,21,7,16,0.3718,0.1343,0.1293
ENSG00000179935.10,LINC00652,lncRNA,365,35,345,2.85,1.0292,0.9908
ENSG00000180066.10,LINC02870,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000180139.11,ACTA2-AS1,lncRNA,55,3665,45,0.5578,0.2014,0.1939
ENSG00000180259.10,PRNT,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000180422.3,LINC00304,lncRNA,1,0,1,0.0081,0.0029,0.0028
ENSG00000180458.2,AC022148.1,lncRNA,32,102,9,0.3162,0.1142,0.1099
ENSG00000180525.13,PRR26,lncRNA,299,261,38,1.0438,0.3769,0.3629
ENSG00000180539.8,C9orf139,lncRNA,52,68,17,0.3364,0.1215,0.1169
ENSG00000180712.4,LINC02363,lncRNA,18,1,17,0.2139,0.0773,0.0744
ENSG00000180769.10,WDFY3-AS2,lncRNA,1058,397,1026,3.6499,1.318,1.2688
ENSG00000180846.8,CSNK1G2-AS1,lncRNA,13,13,0,0.3118,0.1126,0.1084
ENSG00000180861.9,LINC01559,lncRNA,12,14,0,0.098,0.0354,0.0341
ENSG00000180869.4,LINC01555,lncRNA,7,1,6,0.0783,0.0283,0.0272
ENSG00000181097.5,LINC02878,lncRNA,45,1,45,0.74,0.2672,0.2572
ENSG00000181123.8,AC004832.1,lncRNA,4,4,2,0.0533,0.0193,0.0185
ENSG00000181171.5,FER1L6-AS1,lncRNA,1,1,0,0.0139,0.005,0.0048
ENSG00000181211.1,HECW1-IT1,lncRNA,16,0,16,0.2808,0.1014,0.0976
ENSG00000181577.16,C6orf223,lncRNA,8,19,6,0.0464,0.0167,0.0161
ENSG00000181798.3,LINC00471,lncRNA,83,0,83,2.0405,0.7369,0.7094
ENSG00000181800.6,CELF2-AS1,lncRNA,243,242,1,3.177,1.1473,1.1044
ENSG00000181908.5,LINC02724,lncRNA,92,0,92,1.2691,0.4583,0.4412
ENSG00000182057.5,OGFRP1,lncRNA,111,51,61,0.6008,0.2169,0.2089
ENSG00000182165.18,TP53TG1,lncRNA,531,2,1326,2.9195,1.0543,1.0149
ENSG00000182257.8,PRR34,lncRNA,69,93,36,0.7907,0.2855,0.2749
ENSG00000182352.8,C17orf77,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000182366.10,FAM87A,lncRNA,19,14,5,0.1205,0.0435,0.0419
ENSG00000182376.2,AC138028.1,lncRNA,18,12,6,0.2596,0.0938,0.0903
ENSG00000182586.9,LINC00334,lncRNA,9,434,1,0.125,0.0451,0.0434
ENSG00000182648.13,LINC01006,lncRNA,40,1,42,0.0932,0.0337,0.0324
ENSG00000182776.4,AC239585.1,lncRNA,0,8,0,0.0,0.0,0.0
ENSG00000182824.7,FAM230E,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000182873.5,PRKCZ-AS1,lncRNA,121,5,126,2.2525,0.8134,0.7831
ENSG00000182912.6,TSPEAR-AS2,lncRNA,40,6,36,0.4267,0.1541,0.1483
ENSG00000183146.4,PRORY,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183154.1,AC138356.1,lncRNA,60,380,54,0.9285,0.3353,0.3228
ENSG00000183242.12,WT1-AS,lncRNA,204,1,207,1.1841,0.4276,0.4117
ENSG00000183250.12,LINC01547,lncRNA,793,9,784,5.1754,1.8689,1.7992
ENSG00000183308.6,AC005037.1,lncRNA,0,360,19,0.0,0.0,0.0
ENSG00000183385.9,TTTY8,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183470.9,FLJ40288,lncRNA,2,2,0,0.0264,0.0095,0.0092
ENSG00000183535.9,COL18A1-AS1,lncRNA,13,14,0,0.1215,0.0439,0.0422
ENSG00000183562.3,AC131971.1,lncRNA,284,345,0,6.1858,2.2338,2.1505
ENSG00000183643.4,C15orf32,lncRNA,1,0,1,0.0181,0.0065,0.0063
ENSG00000183674.12,LINC00518,lncRNA,2,2,0,0.0317,0.0115,0.011
ENSG00000183784.7,DOCK8-AS1,lncRNA,36,149,5,0.3785,0.1367,0.1316
ENSG00000183822.3,NCF4-AS1,lncRNA,3,71,1,0.0795,0.0287,0.0276
ENSG00000184029.9,DSCR4,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000184068.2,SREBF2-AS1,lncRNA,53,259,25,0.5724,0.2067,0.199
ENSG00000184224.3,C11orf72,lncRNA,2,2,4,0.0265,0.0096,0.0092
ENSG00000184274.3,LINC00315,lncRNA,10,12,10,0.139,0.0502,0.0483
ENSG00000184385.2,UMODL1-AS1,lncRNA,2,7,1,0.0302,0.0109,0.0105
ENSG00000184441.4,AP001062.1,lncRNA,75,818,232,0.556,0.2008,0.1933
ENSG00000184566.3,AC132216.1,lncRNA,137,145,0,3.8189,1.3791,1.3276
ENSG00000184608.9,FAM167A-AS1,lncRNA,14,12,2,0.2029,0.0733,0.0705
ENSG00000184809.13,B3GALT5-AS1,lncRNA,1151,46,1234,4.8321,1.7449,1.6798
ENSG00000184856.7,LINC00308,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000184991.3,TTTY13,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185065.6,AC000068.1,lncRNA,80,23,89,1.2315,0.4447,0.4281
ENSG00000185168.5,LINC00482,lncRNA,4,0,4,0.0588,0.0212,0.0204
ENSG00000185186.10,LINC00313,lncRNA,4,0,4,0.0383,0.0138,0.0133
ENSG00000185203.12,WASIR1,lncRNA,0,2,0,0.0,0.0,0.0
ENSG00000185203.12_PAR_Y,WASIR1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185332.8,TMEM105,lncRNA,6,0,6,0.051,0.0184,0.0177
ENSG00000185433.10,LINC00158,lncRNA,99,0,99,0.7738,0.2794,0.269
ENSG00000185594.7,SPATA8,lncRNA,2,2,0,0.0433,0.0156,0.0151
ENSG00000185700.10,TTTY8B,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185837.3,HDHD5-AS1,lncRNA,58,2,82,2.9671,1.0714,1.0315
ENSG00000185847.8,LINC01405,lncRNA,1,0,1,0.0057,0.0021,0.002
ENSG00000185904.12,LINC00839,lncRNA,1805,4,1801,6.9173,2.4979,2.4048
ENSG00000186019.11,AC021092.1,lncRNA,66,762,213,0.3561,0.1286,0.1238
ENSG00000186056.10,MATN1-AS1,lncRNA,69,12,119,0.5535,0.1999,0.1924
ENSG00000186235.11,LINC02610,lncRNA,201,1,206,1.6809,0.607,0.5843
ENSG00000186594.14,MIR22HG,lncRNA,917,13,906,9.913,3.5798,3.4462
ENSG00000186615.11,KTN1-AS1,lncRNA,732,38,799,2.9124,1.0517,1.0125
ENSG00000186960.12,LINC01551,lncRNA,117,19,119,0.3513,0.1269,0.1221
ENSG00000187012.11,LINC00207,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000187013.4,LINC02875,lncRNA,70,12,60,1.4768,0.5333,0.5134
ENSG00000187185.4,AC092118.1,lncRNA,0,31,0,0.0,0.0,0.0
ENSG00000187229.3,AC100800.1,lncRNA,198,198,0,3.1117,1.1237,1.0817
ENSG00000187600.14,LINC02583,lncRNA,5,4,1,0.1088,0.0393,0.0378
ENSG00000187621.15,TCL6,lncRNA,3,0,3,0.0092,0.0033,0.0032
ENSG00000187904.3,AC097382.1,lncRNA,10,0,10,0.5462,0.1972,0.1899
ENSG00000187951.11,AC091057.1,lncRNA,462,0,462,2.6456,0.9554,0.9197
ENSG00000187979.4,FAM230D,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000188004.11,SNHG28,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000188185.13,LINC00265,lncRNA,712,0,712,3.1402,1.134,1.0917
ENSG00000188242.4,PP7080,lncRNA,3,3,0,0.035,0.0126,0.0122
ENSG00000188280.11,FAM230G,lncRNA,1,0,1,0.0143,0.0052,0.005
ENSG00000188365.3,AC092171.1,lncRNA,77,72,7,3.3008,1.192,1.1475
ENSG00000188511.12,C22orf34,lncRNA,114,0,114,0.5436,0.1963,0.189
ENSG00000188525.4,AC010969.1,lncRNA,11,18,0,0.1271,0.0459,0.0442
ENSG00000188660.4,LINC00319,lncRNA,0,1,0,0.0,0.0,0.0
ENSG00000188693.8,CYP51A1-AS1,lncRNA,51,129,60,0.4744,0.1713,0.1649
ENSG00000188825.14,LINC00910,lncRNA,581,380,201,1.7214,0.6216,0.5984
ENSG00000189196.4,LINC00994,lncRNA,3,0,3,0.0455,0.0164,0.0158
ENSG00000189223.15,PAX8-AS1,lncRNA,4229,74,4524,6.1755,2.2301,2.1469
ENSG00000189229.11,AC069277.1,lncRNA,6,0,6,0.0304,0.011,0.0106
ENSG00000189238.6,LINC00943,lncRNA,6,9,0,0.0217,0.0078,0.0075
ENSG00000189275.4,LINC01164,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000189295.13,ANKRD62P1-PARP4P3,lncRNA,2,2,0,0.0547,0.0197,0.019
ENSG00000189316.3,AC073349.1,lncRNA,2,21,43,0.0608,0.022,0.0211
ENSG00000189419.8,SPATA41,lncRNA,43,1,42,0.24,0.0867,0.0834
ENSG00000196096.3,SPAG16-DT,lncRNA,12,0,12,0.2243,0.081,0.078
ENSG00000196166.5,C8orf86,lncRNA,28,26,2,0.3272,0.1182,0.1138
ENSG00000196167.10,COLCA1,lncRNA,94,41,99,0.3303,0.1193,0.1148
ENSG00000196204.12,RNF216P1,lncRNA,1155,0,1155,6.7688,2.4443,2.3531
ENSG00000196243.5,LINC00615,lncRNA,1,1,0,0.023,0.0083,0.008
ENSG00000196273.8,LINC00523,lncRNA,2,53,1,0.0192,0.0069,0.0067
ENSG00000196295.12,GARS1-DT,lncRNA,5980,648,6059,6.2762,2.2664,2.1819
ENSG00000196366.3,C9orf163,lncRNA,24,84,26,0.3011,0.1087,0.1047
ENSG00000196566.2,AL138767.1,lncRNA,0,27,0,0.0,0.0,0.0
ENSG00000196634.3,LUADT1,lncRNA,1,1,0,0.0713,0.0257,0.0248
ENSG00000196668.4,LINC00173,lncRNA,108,2,107,1.3372,0.4829,0.4649
ENSG00000196696.13,PDXDC2P-NPIPB14P,lncRNA,89,7,84,0.4617,0.1667,0.1605
ENSG00000196741.5,LINC01560,lncRNA,243,1,242,6.2601,2.2606,2.1763
ENSG00000196756.13,SNHG17,lncRNA,1377,3,1374,3.7592,1.3575,1.3069
ENSG00000196758.3,AC079612.1,lncRNA,5,0,5,0.0436,0.0158,0.0152
ENSG00000196810.5,CTBP1-DT,lncRNA,2516,33,2677,10.3856,3.7504,3.6105
ENSG00000196893.3,AC090286.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196951.11,SCOC-AS1,lncRNA,42,0,42,0.1585,0.0572,0.0551
ENSG00000196979.1,GPRACR,lncRNA,29,8,23,0.2873,0.1038,0.0999
ENSG00000197085.11,NPSR1-AS1,lncRNA,20,1,19,0.0909,0.0328,0.0316
ENSG00000197099.8,AC068631.1,lncRNA,21,59,20,0.0611,0.0221,0.0212
ENSG00000197176.7,LINC02291,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197180.2,CH17-340M24.3,lncRNA,235,0,235,12.6851,4.5808,4.4099
ENSG00000197182.14,MIRLET7BHG,lncRNA,748,0,748,4.2153,1.5222,1.4654
ENSG00000197210.7,AP000550.1,lncRNA,0,4,4,0.0,0.0,0.0
ENSG00000197251.3,LINC00336,lncRNA,3,6,3,0.046,0.0166,0.016
ENSG00000197291.9,RAMP2-AS1,lncRNA,75,28,84,0.5808,0.2098,0.2019
ENSG00000197301.7,HMGA2-AS1,lncRNA,735,790,15,3.9326,1.4201,1.3671
ENSG00000197308.9,GATA3-AS1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197322.4,C17orf102,lncRNA,106,0,106,0.856,0.3091,0.2976
ENSG00000197332.9,AC008543.1,lncRNA,47,9,38,0.4341,0.1568,0.1509
ENSG00000197462.3,AC003975.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197503.4,LINC00477,lncRNA,1,0,2,0.0189,0.0068,0.0066
ENSG00000197536.11,IRF1-AS1,lncRNA,495,271,666,1.6425,0.5931,0.571
ENSG00000197568.14,HHLA3,lncRNA,491,3,490,12.9699,4.6836,4.5089
ENSG00000197585.10,AC068051.1,lncRNA,145,21,124,3.6368,1.3133,1.2643
ENSG00000197595.4,ATP11AUN,lncRNA,4,4,0,0.0576,0.0208,0.02
ENSG00000197644.2,AC106870.1,lncRNA,1,1,0,0.1614,0.0583,0.0561
ENSG00000197665.7,AC007952.1,lncRNA,0,1,0,0.0,0.0,0.0
ENSG00000197670.6,AL157838.1,lncRNA,83,391,2,1.0708,0.3867,0.3723
ENSG00000197734.10,C14orf178,lncRNA,5,223,6,0.2306,0.0833,0.0802
ENSG00000197813.6,AC011450.1,lncRNA,26,61,28,1.1871,0.4287,0.4127
ENSG00000197815.4,AC122129.1,lncRNA,138,138,0,2.4543,0.8863,0.8532
ENSG00000197880.9,MDS2,lncRNA,5,0,5,0.0753,0.0272,0.0262
ENSG00000197934.8,CYYR1-AS1,lncRNA,278,31,247,2.4168,0.8728,0.8402
ENSG00000197989.14,SNHG12,lncRNA,800,29,773,6.0533,2.186,2.1044
ENSG00000198054.12,DSCR8,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000198106.8,AC025279.1,lncRNA,9,0,9,0.0603,0.0218,0.021
ENSG00000198221.10,AFDN-DT,lncRNA,37,6,62,0.287,0.1037,0.0998
ENSG00000198358.4,AL354714.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000198454.2,LINC02692,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000198468.9,FLVCR1-DT,lncRNA,214,1,221,1.6178,0.5842,0.5624
ENSG00000198491.3,AC007920.1,lncRNA,6,15,10,0.0724,0.0262,0.0252
ENSG00000198496.12,NBR2,lncRNA,564,4,560,5.973,2.1569,2.0765
ENSG00000198590.12,C3orf35,lncRNA,137,0,137,0.4933,0.1782,0.1715
ENSG00000198671.3,AC135895.1,lncRNA,2,0,2,0.061,0.022,0.0212
