gene_id,gene_name,gene_type,unstranded,stranded_first,stranded_second,tpm_unstranded,fpkm_unstranded,fpkm_uq_unstranded
ENSG00000173811.11,CCDC13-AS1,lncRNA,40,45,18,1.9282,0.6222,0.5852
ENSG00000173862.3,AC008080.1,lncRNA,107,1,106,11.5542,3.7286,3.5069
ENSG00000174171.6,AC020659.1,lncRNA,12,289,2,0.203,0.0655,0.0616
ENSG00000174325.6,DIRC1,lncRNA,1,1,0,0.1102,0.0356,0.0334
ENSG00000174365.20,SNHG11,lncRNA,356,0,356,8.9882,2.9006,2.7281
ENSG00000174403.16,MIR1-1HG-AS1,lncRNA,11,2,9,0.3699,0.1194,0.1123
ENSG00000174407.13,MIR1-1HG,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000174680.10,GRIK1-AS1,lncRNA,262,133,129,6.5,2.0976,1.9729
ENSG00000175061.18,SNHG29,lncRNA,1971,107,3272,31.3794,10.1264,9.5243
ENSG00000175147.13,TMEM51-AS1,lncRNA,218,1769,326,2.0801,0.6713,0.6314
ENSG00000175170.16,FAM182B,lncRNA,204,19,185,3.4093,1.1002,1.0348
ENSG00000175604.2,AC007601.1,lncRNA,40,40,0,2.315,0.7471,0.7027
ENSG00000175611.12,LINC00476,lncRNA,467,142,488,8.0278,2.5906,2.4366
ENSG00000175728.4,LINC02873,lncRNA,1,0,1,0.0322,0.0104,0.0098
ENSG00000175746.6,C15orf54,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000175772.11,LINC01106,lncRNA,3,0,3,0.1121,0.0362,0.034
ENSG00000175773.13,ZBTB44-DT,lncRNA,11,1,10,0.4782,0.1543,0.1451
ENSG00000175779.4,LINC02694,lncRNA,9,1,8,0.1213,0.0392,0.0368
ENSG00000175967.4,LINC02880,lncRNA,63,2,61,3.1833,1.0273,0.9662
ENSG00000176124.15,DLEU1,lncRNA,950,216,789,4.5153,1.4571,1.3705
ENSG00000176236.6,RPP38-DT,lncRNA,15,4,16,0.9998,0.3226,0.3035
ENSG00000176320.2,AL138899.1,lncRNA,12,1,11,0.6858,0.2213,0.2082
ENSG00000176349.11,AC104129.1,lncRNA,72,69,3,1.7266,0.5572,0.5241
ENSG00000176515.1,AL033381.1,lncRNA,10,13,0,0.3326,0.1073,0.1009
ENSG00000176593.8,AC008969.1,lncRNA,1024,107,1059,12.7549,4.1161,3.8714
ENSG00000176605.9,C14orf177,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000176659.9,C20orf197,lncRNA,41,0,41,1.3797,0.4452,0.4188
ENSG00000176728.10,TTTY14,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000176753.5,C15orf56,lncRNA,4,1,3,0.1982,0.064,0.0601
ENSG00000176754.13,LINC00303,lncRNA,10,8,2,0.575,0.1855,0.1745
ENSG00000176840.12,MIR7-3HG,lncRNA,23,3,21,1.0485,0.3384,0.3183
ENSG00000176868.2,AL358781.1,lncRNA,0,2755,24,0.0,0.0,0.0
ENSG00000176912.5,TYMSOS,lncRNA,34,71,52,1.5044,0.4855,0.4566
ENSG00000176984.6,AP000679.1,lncRNA,2,2,0,0.1098,0.0354,0.0333
ENSG00000177112.8,IRAG1-AS1,lncRNA,162,529,6,13.0245,4.2031,3.9532
ENSG00000177133.11,PRDM16-DT,lncRNA,194,1,193,3.9578,1.2772,1.2013
ENSG00000177234.7,LINC01561,lncRNA,45,1,44,2.3626,0.7624,0.7171
ENSG00000177335.11,C8orf31,lncRNA,144,2,142,4.0253,1.299,1.2218
ENSG00000177337.8,DLGAP1-AS1,lncRNA,258,58,201,13.9298,4.4953,4.228
ENSG00000177338.14,LINC00469,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000177340.5,FLJ13224,lncRNA,7,11,0,0.5282,0.1705,0.1603
ENSG00000177369.9,FLJ40194,lncRNA,13,720,9,0.2656,0.0857,0.0806
ENSG00000177406.5,NINJ2-AS1,lncRNA,54,19,54,1.4163,0.457,0.4299
ENSG00000177410.13,ZFAS1,lncRNA,512,16,532,7.0347,2.2702,2.1352
ENSG00000177553.6,C1orf167-AS1,lncRNA,0,3,2,0.0,0.0,0.0
ENSG00000177596.1,AL355390.1,lncRNA,6,6,0,0.2944,0.095,0.0894
ENSG00000177640.16,CASC2,lncRNA,255,47,251,1.9458,0.6279,0.5906
ENSG00000177699.4,AC011944.1,lncRNA,4,11,3,0.2405,0.0776,0.073
ENSG00000177725.5,AC105206.1,lncRNA,30,0,30,1.4443,0.4661,0.4384
ENSG00000177738.4,AC025171.1,lncRNA,296,159,188,7.8443,2.5314,2.3809
ENSG00000177757.2,FAM87B,lncRNA,68,62,20,3.9901,1.2876,1.2111
ENSG00000177788.6,AL162595.1,lncRNA,630,32,628,8.7806,2.8336,2.6651
ENSG00000177800.2,TMEM78,lncRNA,19,17,2,0.998,0.3221,0.3029
ENSG00000177822.8,TENM3-AS1,lncRNA,208,46,190,3.8646,1.2471,1.173
ENSG00000177993.3,ZNRF3-AS1,lncRNA,88,83,7,4.633,1.4951,1.4062
ENSG00000178107.2,AL161668.1,lncRNA,1,0,1,0.3191,0.103,0.0969
ENSG00000178130.9,FAM27E5,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178243.4,C9orf62,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178248.11,FAM230I,lncRNA,3,2,1,0.2172,0.0701,0.0659
ENSG00000178412.4,AC068473.1,lncRNA,4,0,4,0.4113,0.1327,0.1248
ENSG00000178457.3,LINC00314,lncRNA,1,0,1,0.1882,0.0607,0.0571
ENSG00000178722.13,C5orf64,lncRNA,605,3,619,3.1123,1.0044,0.9447
ENSG00000178734.5,LMO7DN,lncRNA,4,0,4,0.3916,0.1264,0.1189
ENSG00000178803.12,ADORA2A-AS1,lncRNA,47,69,3,1.3321,0.4299,0.4043
ENSG00000178977.3,LINC00324,lncRNA,50,11,39,2.7437,0.8854,0.8328
ENSG00000179028.4,AC245177.1,lncRNA,1,1,0,0.0482,0.0156,0.0146
ENSG00000179066.8,AC020907.1,lncRNA,10,5,7,0.3687,0.119,0.1119
ENSG00000179082.3,C9orf106,lncRNA,46,1,45,1.671,0.5392,0.5072
ENSG00000179136.7,LINC00670,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179141.9,MTUS2-AS1,lncRNA,4,1,3,0.178,0.0574,0.054
ENSG00000179219.5,LINC00311,lncRNA,3,2,1,0.2189,0.0706,0.0664
ENSG00000179253.3,AL162457.1,lncRNA,41,40,1,2.342,0.7558,0.7109
ENSG00000179406.8,LINC00174,lncRNA,1137,333,808,11.1673,3.6038,3.3895
ENSG00000179428.2,IL6-AS1,lncRNA,4,0,7,0.335,0.1081,0.1017
ENSG00000179447.2,SLC24A3-AS1,lncRNA,170,170,0,10.8562,3.5034,3.2951
ENSG00000179452.2,LINC01699,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179523.5,EIF3J-DT,lncRNA,278,31,289,9.1979,2.9682,2.7917
ENSG00000179577.3,AP003471.1,lncRNA,3,0,3,0.1723,0.0556,0.0523
ENSG00000179676.7,LINC00305,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179743.4,FLJ37453,lncRNA,189,130,191,8.7313,2.8177,2.6501
ENSG00000179755.3,AC135776.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179818.14,PCBP1-AS1,lncRNA,3228,1302,3223,12.0499,3.8886,3.6574
ENSG00000179840.5,PIK3CD-AS1,lncRNA,8,9,0,0.5014,0.1618,0.1522
ENSG00000179935.10,LINC00652,lncRNA,85,18,76,2.349,0.7581,0.713
ENSG00000180066.10,LINC02870,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000180139.11,ACTA2-AS1,lncRNA,60,376,54,2.1536,0.695,0.6536
ENSG00000180259.10,PRNT,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000180422.3,LINC00304,lncRNA,6,1,5,0.1731,0.0558,0.0525
ENSG00000180458.2,AC022148.1,lncRNA,43,92,19,1.5037,0.4853,0.4564
ENSG00000180525.13,PRR26,lncRNA,499,492,7,6.1651,1.9895,1.8712
ENSG00000180539.8,C9orf139,lncRNA,60,67,18,1.3737,0.4433,0.4169
ENSG00000180712.4,LINC02363,lncRNA,36,0,36,1.5143,0.4887,0.4596
ENSG00000180769.10,WDFY3-AS2,lncRNA,443,198,407,5.4089,1.7455,1.6417
ENSG00000180846.8,CSNK1G2-AS1,lncRNA,17,20,0,1.4429,0.4656,0.438
ENSG00000180861.9,LINC01559,lncRNA,30,34,0,0.867,0.2798,0.2632
ENSG00000180869.4,LINC01555,lncRNA,4,0,4,0.1585,0.0511,0.0481
ENSG00000181097.5,LINC02878,lncRNA,35,2,34,2.037,0.6574,0.6183
ENSG00000181123.8,AC004832.1,lncRNA,0,1,0,0.0,0.0,0.0
ENSG00000181171.5,FER1L6-AS1,lncRNA,1,1,0,0.0494,0.0159,0.015
ENSG00000181211.1,HECW1-IT1,lncRNA,11,0,11,0.6834,0.2205,0.2074
ENSG00000181577.16,C6orf223,lncRNA,18,14,11,0.3691,0.1191,0.112
ENSG00000181798.3,LINC00471,lncRNA,42,0,42,3.6545,1.1793,1.1092
ENSG00000181800.6,CELF2-AS1,lncRNA,491,491,0,22.7196,7.3318,6.8959
ENSG00000181908.5,LINC02724,lncRNA,37,2,35,1.8065,0.583,0.5483
ENSG00000182057.5,OGFRP1,lncRNA,56,43,16,1.0727,0.3462,0.3256
ENSG00000182165.18,TP53TG1,lncRNA,126,3,237,2.4519,0.7912,0.7442
ENSG00000182257.8,PRR34,lncRNA,161,163,13,6.5295,2.1071,1.9818
ENSG00000182352.8,C17orf77,lncRNA,1,1,0,0.0411,0.0133,0.0125
ENSG00000182366.10,FAM87A,lncRNA,8,6,2,0.1796,0.0579,0.0545
ENSG00000182376.2,AC138028.1,lncRNA,21,21,0,1.072,0.3459,0.3254
ENSG00000182586.9,LINC00334,lncRNA,6,104,2,0.2948,0.0951,0.0895
ENSG00000182648.13,LINC01006,lncRNA,78,0,79,0.6434,0.2076,0.1953
ENSG00000182776.4,AC239585.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000182824.7,FAM230E,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000182873.5,PRKCZ-AS1,lncRNA,51,4,48,3.3602,1.0844,1.0199
ENSG00000182912.6,TSPEAR-AS2,lncRNA,9,5,4,0.3398,0.1097,0.1031
ENSG00000183146.4,PRORY,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183154.1,AC138356.1,lncRNA,29,67,25,1.5883,0.5125,0.4821
ENSG00000183242.12,WT1-AS,lncRNA,15,3,12,0.3082,0.0994,0.0935
ENSG00000183250.12,LINC01547,lncRNA,120,3,117,2.7718,0.8945,0.8413
ENSG00000183308.6,AC005037.1,lncRNA,0,239,18,0.0,0.0,0.0
ENSG00000183385.9,TTTY8,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183470.9,FLJ40288,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183535.9,COL18A1-AS1,lncRNA,22,20,2,0.7275,0.2348,0.2208
ENSG00000183562.3,AC131971.1,lncRNA,190,215,0,14.6469,4.7267,4.4456
ENSG00000183643.4,C15orf32,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183674.12,LINC00518,lncRNA,2,4,0,0.1122,0.0362,0.0341
ENSG00000183784.7,DOCK8-AS1,lncRNA,14,40,4,0.521,0.1681,0.1581
ENSG00000183822.3,NCF4-AS1,lncRNA,1,12,0,0.0938,0.0303,0.0285
ENSG00000184029.9,DSCR4,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000184068.2,SREBF2-AS1,lncRNA,83,259,10,3.1724,1.0238,0.9629
ENSG00000184224.3,C11orf72,lncRNA,3,1,2,0.1408,0.0454,0.0427
ENSG00000184274.3,LINC00315,lncRNA,15,22,4,0.7377,0.2381,0.2239
ENSG00000184385.2,UMODL1-AS1,lncRNA,1,1,0,0.0534,0.0172,0.0162
ENSG00000184441.4,AP001062.1,lncRNA,42,254,67,1.1021,0.3556,0.3345
ENSG00000184566.3,AC132216.1,lncRNA,290,316,0,28.6108,9.2329,8.684
ENSG00000184608.9,FAM167A-AS1,lncRNA,88,74,14,4.5144,1.4568,1.3702
ENSG00000184809.13,B3GALT5-AS1,lncRNA,278,67,246,4.1306,1.333,1.2537
ENSG00000184856.7,LINC00308,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000184991.3,TTTY13,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185065.6,AC000068.1,lncRNA,85,54,55,4.6309,1.4944,1.4056
ENSG00000185168.5,LINC00482,lncRNA,2,0,2,0.104,0.0336,0.0316
ENSG00000185186.10,LINC00313,lncRNA,3,0,3,0.1018,0.0328,0.0309
ENSG00000185203.12,WASIR1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185203.12_PAR_Y,WASIR1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185332.8,TMEM105,lncRNA,1,0,1,0.0301,0.0097,0.0091
ENSG00000185433.10,LINC00158,lncRNA,56,0,56,1.5491,0.4999,0.4702
ENSG00000185594.7,SPATA8,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185700.10,TTTY8B,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185837.3,HDHD5-AS1,lncRNA,21,0,28,3.8022,1.227,1.154
ENSG00000185847.8,LINC01405,lncRNA,2,2,1,0.0405,0.0131,0.0123
ENSG00000185904.12,LINC00839,lncRNA,140,2,138,1.8989,0.6128,0.5764
ENSG00000186019.11,AC021092.1,lncRNA,90,801,174,1.7188,0.5547,0.5217
ENSG00000186056.10,MATN1-AS1,lncRNA,25,2,32,0.7098,0.2291,0.2154
ENSG00000186235.11,LINC02610,lncRNA,23,0,23,0.6807,0.2197,0.2066
ENSG00000186594.14,MIR22HG,lncRNA,560,5,555,21.4259,6.9143,6.5032
ENSG00000186615.11,KTN1-AS1,lncRNA,165,4,188,2.3235,0.7498,0.7052
ENSG00000186960.12,LINC01551,lncRNA,653,11,709,6.9391,2.2393,2.1062
ENSG00000187012.11,LINC00207,lncRNA,3,2,1,0.2443,0.0788,0.0741
ENSG00000187013.4,LINC02875,lncRNA,11,4,9,0.8214,0.2651,0.2493
ENSG00000187185.4,AC092118.1,lncRNA,12,17,4,0.6485,0.2093,0.1968
ENSG00000187229.3,AC100800.1,lncRNA,186,186,0,10.3455,3.3386,3.1401
ENSG00000187600.14,LINC02583,lncRNA,4,3,1,0.3081,0.0994,0.0935
ENSG00000187621.15,TCL6,lncRNA,10,1,9,0.1081,0.0349,0.0328
ENSG00000187904.3,AC097382.1,lncRNA,10,0,10,1.9331,0.6238,0.5867
ENSG00000187951.11,AC091057.1,lncRNA,269,1,269,5.4519,1.7594,1.6547
ENSG00000187979.4,FAM230D,lncRNA,3,3,0,0.1844,0.0595,0.056
ENSG00000188004.11,SNHG28,lncRNA,1,0,1,0.0202,0.0065,0.0061
ENSG00000188185.13,LINC00265,lncRNA,433,2,432,6.7589,2.1812,2.0515
ENSG00000188242.4,PP7080,lncRNA,11,11,1,0.4543,0.1466,0.1379
ENSG00000188280.11,FAM230G,lncRNA,3,3,0,0.1519,0.049,0.0461
ENSG00000188365.3,AC092171.1,lncRNA,58,52,6,8.7998,2.8398,2.6709
ENSG00000188511.12,C22orf34,lncRNA,114,0,114,1.9241,0.6209,0.584
ENSG00000188525.4,AC010969.1,lncRNA,9,10,2,0.368,0.1188,0.1117
ENSG00000188660.4,LINC00319,lncRNA,15,7,8,0.4002,0.1292,0.1215
ENSG00000188693.8,CYP51A1-AS1,lncRNA,44,82,24,1.4487,0.4675,0.4397
ENSG00000188825.14,LINC00910,lncRNA,124,58,66,1.3003,0.4196,0.3947
ENSG00000189196.4,LINC00994,lncRNA,7,0,7,0.3756,0.1212,0.114
ENSG00000189223.15,PAX8-AS1,lncRNA,291,30,309,1.504,0.4853,0.4565
ENSG00000189229.11,AC069277.1,lncRNA,12,0,12,0.2151,0.0694,0.0653
ENSG00000189238.6,LINC00943,lncRNA,33,23,49,0.4223,0.1363,0.1282
ENSG00000189275.4,LINC01164,lncRNA,5,2,3,0.1583,0.0511,0.0481
ENSG00000189295.13,ANKRD62P1-PARP4P3,lncRNA,4,4,0,0.3869,0.1249,0.1174
ENSG00000189316.3,AC073349.1,lncRNA,7,35,3,0.753,0.243,0.2286
ENSG00000189419.8,SPATA41,lncRNA,35,0,35,0.6914,0.2231,0.2099
ENSG00000196096.3,SPAG16-DT,lncRNA,3,0,3,0.1985,0.064,0.0602
ENSG00000196166.5,C8orf86,lncRNA,7,6,1,0.2895,0.0934,0.0879
ENSG00000196167.10,COLCA1,lncRNA,226,57,221,2.8108,0.9071,0.8531
ENSG00000196204.12,RNF216P1,lncRNA,747,0,747,15.4941,5.0001,4.7028
ENSG00000196243.5,LINC00615,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196273.8,LINC00523,lncRNA,1,1,1,0.034,0.011,0.0103
ENSG00000196295.12,GARS1-DT,lncRNA,5343,177,5431,19.8471,6.4048,6.024
ENSG00000196366.3,C9orf163,lncRNA,6,22,7,0.2664,0.086,0.0809
ENSG00000196566.2,AL138767.1,lncRNA,0,28,0,0.0,0.0,0.0
ENSG00000196634.3,LUADT1,lncRNA,4,1,3,1.0088,0.3255,0.3062
ENSG00000196668.4,LINC00173,lncRNA,48,0,48,2.1035,0.6788,0.6385
ENSG00000196696.13,PDXDC2P-NPIPB14P,lncRNA,214,6,208,3.9288,1.2678,1.1925
ENSG00000196741.5,LINC01560,lncRNA,85,1,84,7.7501,2.501,2.3523
ENSG00000196756.13,SNHG17,lncRNA,758,2,757,7.324,2.3635,2.223
ENSG00000196758.3,AC079612.1,lncRNA,6,3,3,0.1853,0.0598,0.0562
ENSG00000196810.5,CTBP1-DT,lncRNA,739,4,763,10.7964,3.4841,3.2769
ENSG00000196893.3,AC090286.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196951.11,SCOC-AS1,lncRNA,22,0,22,0.2939,0.0948,0.0892
ENSG00000196979.1,GPRACR,lncRNA,19,12,7,0.6663,0.215,0.2022
ENSG00000197085.11,NPSR1-AS1,lncRNA,4,0,4,0.0643,0.0208,0.0195
ENSG00000197099.8,AC068631.1,lncRNA,24,56,25,0.247,0.0797,0.075
ENSG00000197176.7,LINC02291,lncRNA,1,1,0,0.059,0.019,0.0179
ENSG00000197180.2,CH17-340M24.3,lncRNA,48,1,47,9.1702,2.9593,2.7834
ENSG00000197182.14,MIRLET7BHG,lncRNA,2245,8,2238,44.7769,14.4499,13.5907
ENSG00000197210.7,AP000550.1,lncRNA,0,4,0,0.0,0.0,0.0
ENSG00000197251.3,LINC00336,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197291.9,RAMP2-AS1,lncRNA,140,10,163,3.8374,1.2384,1.1647
ENSG00000197301.7,HMGA2-AS1,lncRNA,101,89,21,1.9126,0.6172,0.5805
ENSG00000197308.9,GATA3-AS1,lncRNA,4,0,4,0.1927,0.0622,0.0585
ENSG00000197322.4,C17orf102,lncRNA,4,0,4,0.1143,0.0369,0.0347
ENSG00000197332.9,AC008543.1,lncRNA,25,13,12,0.8172,0.2637,0.248
ENSG00000197462.3,AC003975.1,lncRNA,3,0,3,0.4095,0.1321,0.1243
ENSG00000197503.4,LINC00477,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197536.11,IRF1-AS1,lncRNA,767,156,943,9.0077,2.9068,2.734
ENSG00000197568.14,HHLA3,lncRNA,181,2,179,16.9219,5.4608,5.1361
ENSG00000197585.10,AC068051.1,lncRNA,18,9,9,1.5978,0.5156,0.485
ENSG00000197595.4,ATP11AUN,lncRNA,3,3,0,0.1529,0.0494,0.0464
ENSG00000197644.2,AC106870.1,lncRNA,15,15,0,8.5684,2.7651,2.6007
ENSG00000197665.7,AC007952.1,lncRNA,1,1,1,0.0787,0.0254,0.0239
ENSG00000197670.6,AL157838.1,lncRNA,140,240,0,6.3927,2.063,1.9403
ENSG00000197734.10,C14orf178,lncRNA,6,47,10,0.9793,0.316,0.2972
ENSG00000197813.6,AC011450.1,lncRNA,28,23,31,4.5246,1.4601,1.3733
ENSG00000197815.4,AC122129.1,lncRNA,412,411,3,25.9335,8.369,7.8713
ENSG00000197880.9,MDS2,lncRNA,3,2,1,0.16,0.0516,0.0486
ENSG00000197934.8,CYYR1-AS1,lncRNA,110,87,23,3.3846,1.0922,1.0273
ENSG00000197989.14,SNHG12,lncRNA,346,27,325,9.2661,2.9902,2.8124
ENSG00000198054.12,DSCR8,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000198106.8,AC025279.1,lncRNA,11,1,10,0.2608,0.0842,0.0792
ENSG00000198221.10,AFDN-DT,lncRNA,49,19,52,1.3454,0.4342,0.4083
ENSG00000198358.4,AL354714.1,lncRNA,1,1,0,0.0535,0.0173,0.0162
ENSG00000198454.2,LINC02692,lncRNA,3,3,0,0.3504,0.1131,0.1064
ENSG00000198468.9,FLVCR1-DT,lncRNA,69,1,70,1.8461,0.5958,0.5603
ENSG00000198491.3,AC007920.1,lncRNA,0,3,0,0.0,0.0,0.0
ENSG00000198496.12,NBR2,lncRNA,229,16,214,8.5834,2.7699,2.6052
ENSG00000198590.12,C3orf35,lncRNA,367,1,368,4.6774,1.5094,1.4197
ENSG00000198671.3,AC135895.1,lncRNA,1,0,1,0.108,0.0348,0.0328
