gene_id,gene_name,gene_type,unstranded,stranded_first,stranded_second,tpm_unstranded,fpkm_unstranded,fpkm_uq_unstranded
ENSG00000174407.13,MIR1-1HG,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000174680.10,GRIK1-AS1,lncRNA,242,151,91,7.5671,2.3694,2.093
ENSG00000175061.18,SNHG29,lncRNA,1223,79,1707,24.5407,7.6843,6.7876
ENSG00000175147.13,TMEM51-AS1,lncRNA,222,2077,261,2.6699,0.836,0.7385
ENSG00000175170.16,FAM182B,lncRNA,485,26,459,10.216,3.1989,2.8256
ENSG00000175604.2,AC007601.1,lncRNA,41,40,1,2.9907,0.9365,0.8272
ENSG00000175611.12,LINC00476,lncRNA,449,205,467,9.7281,3.0461,2.6907
ENSG00000175728.4,LINC02873,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000175746.6,C15orf54,lncRNA,11,10,1,0.5146,0.1611,0.1423
ENSG00000175772.11,LINC01106,lncRNA,6,0,6,0.2826,0.0885,0.0782
ENSG00000175773.13,ZBTB44-DT,lncRNA,19,0,19,1.041,0.326,0.2879
ENSG00000175779.4,LINC02694,lncRNA,8,3,5,0.1359,0.0426,0.0376
ENSG00000175967.4,LINC02880,lncRNA,46,0,46,2.9295,0.9173,0.8103
ENSG00000176124.15,DLEU1,lncRNA,1074,312,830,6.4338,2.0146,1.7795
ENSG00000176236.6,RPP38-DT,lncRNA,11,4,13,0.9241,0.2894,0.2556
ENSG00000176320.2,AL138899.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000176349.11,AC104129.1,lncRNA,93,92,1,2.811,0.8802,0.7775
ENSG00000176515.1,AL033381.1,lncRNA,9,11,1,0.3773,0.1181,0.1043
ENSG00000176593.8,AC008969.1,lncRNA,1314,185,1411,20.6288,6.4594,5.7057
ENSG00000176605.9,C14orf177,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000176659.9,C20orf197,lncRNA,44,0,44,1.8662,0.5843,0.5162
ENSG00000176728.10,TTTY14,lncRNA,834,19,815,5.377,1.6837,1.4872
ENSG00000176753.5,C15orf56,lncRNA,2,2,1,0.1249,0.0391,0.0345
ENSG00000176754.13,LINC00303,lncRNA,2,2,0,0.1449,0.0454,0.0401
ENSG00000176840.12,MIR7-3HG,lncRNA,10,3,7,0.5746,0.1799,0.1589
ENSG00000176868.2,AL358781.1,lncRNA,0,2356,29,0.0,0.0,0.0
ENSG00000176912.5,TYMSOS,lncRNA,10,48,19,0.5577,0.1746,0.1542
ENSG00000176984.6,AP000679.1,lncRNA,0,1,0,0.0,0.0,0.0
ENSG00000177112.8,IRAG1-AS1,lncRNA,115,328,10,11.6532,3.6489,3.2231
ENSG00000177133.11,PRDM16-DT,lncRNA,72,0,72,1.8513,0.5797,0.5121
ENSG00000177234.7,LINC01561,lncRNA,16,2,14,1.0588,0.3315,0.2928
ENSG00000177335.11,C8orf31,lncRNA,92,1,91,3.2413,1.0149,0.8965
ENSG00000177337.8,DLGAP1-AS1,lncRNA,187,42,145,12.7253,3.9846,3.5197
ENSG00000177338.14,LINC00469,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000177340.5,FLJ13224,lncRNA,28,40,2,2.663,0.8339,0.7366
ENSG00000177369.9,FLJ40194,lncRNA,14,609,11,0.3605,0.1129,0.0997
ENSG00000177406.5,NINJ2-AS1,lncRNA,57,24,60,1.8842,0.59,0.5211
ENSG00000177410.13,ZFAS1,lncRNA,524,14,579,9.0743,2.8414,2.5098
ENSG00000177553.6,C1orf167-AS1,lncRNA,0,0,1,0.0,0.0,0.0
ENSG00000177596.1,AL355390.1,lncRNA,12,12,0,0.7422,0.2324,0.2053
ENSG00000177640.16,CASC2,lncRNA,175,67,174,1.6831,0.527,0.4655
ENSG00000177699.4,AC011944.1,lncRNA,1,4,0,0.0758,0.0237,0.021
ENSG00000177725.5,AC105206.1,lncRNA,30,0,30,1.8204,0.57,0.5035
ENSG00000177738.4,AC025171.1,lncRNA,349,178,234,11.6571,3.6501,3.2242
ENSG00000177757.2,FAM87B,lncRNA,61,64,16,4.5113,1.4126,1.2478
ENSG00000177788.6,AL162595.1,lncRNA,542,26,542,9.5211,2.9813,2.6334
ENSG00000177800.2,TMEM78,lncRNA,12,10,2,0.7944,0.2488,0.2197
ENSG00000177822.8,TENM3-AS1,lncRNA,63,21,52,1.4753,0.462,0.408
ENSG00000177993.3,ZNRF3-AS1,lncRNA,83,76,9,5.5076,1.7246,1.5233
ENSG00000178107.2,AL161668.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178130.9,FAM27E5,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178243.4,C9orf62,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178248.11,FAM230I,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178412.4,AC068473.1,lncRNA,14,1,13,1.8145,0.5682,0.5019
ENSG00000178457.3,LINC00314,lncRNA,1,1,0,0.2372,0.0743,0.0656
ENSG00000178722.13,C5orf64,lncRNA,226,0,233,1.4654,0.4588,0.4053
ENSG00000178734.5,LMO7DN,lncRNA,26,0,26,3.2081,1.0045,0.8873
ENSG00000178803.12,ADORA2A-AS1,lncRNA,69,103,0,2.4648,0.7718,0.6817
ENSG00000178977.3,LINC00324,lncRNA,65,17,48,4.4955,1.4076,1.2434
ENSG00000179028.4,AC245177.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179066.8,AC020907.1,lncRNA,1,2,1,0.0465,0.0145,0.0129
ENSG00000179082.3,C9orf106,lncRNA,50,0,50,2.2892,0.7168,0.6332
ENSG00000179136.7,LINC00670,lncRNA,2,0,2,0.0606,0.019,0.0167
ENSG00000179141.9,MTUS2-AS1,lncRNA,18,7,18,1.0097,0.3162,0.2793
ENSG00000179219.5,LINC00311,lncRNA,3,1,2,0.2758,0.0864,0.0763
ENSG00000179253.3,AL162457.1,lncRNA,81,80,1,5.8317,1.8261,1.613
ENSG00000179406.8,LINC00174,lncRNA,987,378,613,12.2181,3.8258,3.3794
ENSG00000179428.2,IL6-AS1,lncRNA,2,0,6,0.2111,0.0661,0.0584
ENSG00000179447.2,SLC24A3-AS1,lncRNA,252,252,0,20.283,6.3511,5.61
ENSG00000179452.2,LINC01699,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179523.5,EIF3J-DT,lncRNA,176,17,189,7.3394,2.2981,2.03
ENSG00000179577.3,AP003471.1,lncRNA,2,0,2,0.1448,0.0453,0.04
ENSG00000179676.7,LINC00305,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179743.4,FLJ37453,lncRNA,137,123,148,7.977,2.4978,2.2063
ENSG00000179755.3,AC135776.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179818.14,PCBP1-AS1,lncRNA,1759,937,1761,8.2759,2.5914,2.289
ENSG00000179840.5,PIK3CD-AS1,lncRNA,20,19,1,1.5797,0.4947,0.4369
ENSG00000179935.10,LINC00652,lncRNA,130,47,99,4.5281,1.4179,1.2524
ENSG00000180066.10,LINC02870,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000180139.11,ACTA2-AS1,lncRNA,74,510,86,3.3476,1.0482,0.9259
ENSG00000180259.10,PRNT,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000180422.3,LINC00304,lncRNA,6,0,6,0.2181,0.0683,0.0603
ENSG00000180458.2,AC022148.1,lncRNA,47,138,22,2.0715,0.6486,0.573
ENSG00000180525.13,PRR26,lncRNA,521,514,7,8.113,2.5404,2.2439
ENSG00000180539.8,C9orf139,lncRNA,55,52,15,1.5871,0.497,0.439
ENSG00000180712.4,LINC02363,lncRNA,24,0,24,1.2724,0.3984,0.3519
ENSG00000180769.10,WDFY3-AS2,lncRNA,181,167,145,2.7854,0.8722,0.7704
ENSG00000180846.8,CSNK1G2-AS1,lncRNA,47,62,0,5.028,1.5744,1.3907
ENSG00000180861.9,LINC01559,lncRNA,7,7,0,0.255,0.0798,0.0705
ENSG00000180869.4,LINC01555,lncRNA,1,1,0,0.0499,0.0156,0.0138
ENSG00000181097.5,LINC02878,lncRNA,45,0,45,3.3009,1.0336,0.913
ENSG00000181123.8,AC004832.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000181171.5,FER1L6-AS1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000181211.1,HECW1-IT1,lncRNA,25,0,25,1.9575,0.6129,0.5414
ENSG00000181577.16,C6orf223,lncRNA,23,15,14,0.5945,0.1861,0.1644
ENSG00000181798.3,LINC00471,lncRNA,24,0,24,2.632,0.8241,0.728
ENSG00000181800.6,CELF2-AS1,lncRNA,434,429,5,25.3111,7.9255,7.0007
ENSG00000181908.5,LINC02724,lncRNA,26,0,26,1.5999,0.501,0.4425
ENSG00000182057.5,OGFRP1,lncRNA,74,55,20,1.7866,0.5594,0.4942
ENSG00000182165.18,TP53TG1,lncRNA,67,0,124,1.6433,0.5145,0.4545
ENSG00000182257.8,PRR34,lncRNA,259,262,13,13.239,4.1455,3.6617
ENSG00000182352.8,C17orf77,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000182366.10,FAM87A,lncRNA,26,15,11,0.7355,0.2303,0.2034
ENSG00000182376.2,AC138028.1,lncRNA,39,37,2,2.5093,0.7857,0.694
ENSG00000182586.9,LINC00334,lncRNA,7,139,0,0.4335,0.1357,0.1199
ENSG00000182648.13,LINC01006,lncRNA,141,0,149,1.4658,0.459,0.4054
ENSG00000182776.4,AC239585.1,lncRNA,1,0,1,0.0608,0.019,0.0168
ENSG00000182824.7,FAM230E,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000182873.5,PRKCZ-AS1,lncRNA,36,11,27,2.9895,0.9361,0.8269
ENSG00000182912.6,TSPEAR-AS2,lncRNA,4,3,1,0.1903,0.0596,0.0526
ENSG00000183146.4,PRORY,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183154.1,AC138356.1,lncRNA,11,60,13,0.7593,0.2378,0.21
ENSG00000183242.12,WT1-AS,lncRNA,3,0,3,0.0777,0.0243,0.0215
ENSG00000183250.12,LINC01547,lncRNA,126,6,120,3.6682,1.1486,1.0146
ENSG00000183308.6,AC005037.1,lncRNA,1,186,14,0.148,0.0463,0.0409
ENSG00000183385.9,TTTY8,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183470.9,FLJ40288,lncRNA,3,3,0,0.1769,0.0554,0.0489
ENSG00000183535.9,COL18A1-AS1,lncRNA,53,53,0,2.2089,0.6917,0.6109
ENSG00000183562.3,AC131971.1,lncRNA,136,159,0,13.214,4.1376,3.6548
ENSG00000183643.4,C15orf32,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183674.12,LINC00518,lncRNA,1,1,0,0.0707,0.0221,0.0196
ENSG00000183784.7,DOCK8-AS1,lncRNA,18,50,2,0.8443,0.2644,0.2335
ENSG00000183822.3,NCF4-AS1,lncRNA,2,22,0,0.2364,0.074,0.0654
ENSG00000184029.9,DSCR4,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000184068.2,SREBF2-AS1,lncRNA,117,297,8,5.6364,1.7649,1.559
ENSG00000184224.3,C11orf72,lncRNA,4,1,3,0.2366,0.0741,0.0655
ENSG00000184274.3,LINC00315,lncRNA,30,46,1,1.8596,0.5823,0.5143
ENSG00000184385.2,UMODL1-AS1,lncRNA,3,2,2,0.2018,0.0632,0.0558
ENSG00000184441.4,AP001062.1,lncRNA,34,247,76,1.1244,0.3521,0.311
ENSG00000184566.3,AC132216.1,lncRNA,50,50,0,6.2173,1.9468,1.7196
ENSG00000184608.9,FAM167A-AS1,lncRNA,31,27,4,2.0044,0.6276,0.5544
ENSG00000184809.13,B3GALT5-AS1,lncRNA,175,76,122,3.2773,1.0262,0.9064
ENSG00000184856.7,LINC00308,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000184991.3,TTTY13,lncRNA,1,0,1,0.063,0.0197,0.0174
ENSG00000185065.6,AC000068.1,lncRNA,85,69,34,5.8366,1.8276,1.6143
ENSG00000185168.5,LINC00482,lncRNA,7,0,7,0.4588,0.1437,0.1269
ENSG00000185186.10,LINC00313,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185203.12,WASIR1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185203.12_PAR_Y,WASIR1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185332.8,TMEM105,lncRNA,1,1,0,0.038,0.0119,0.0105
ENSG00000185433.10,LINC00158,lncRNA,98,0,98,3.4168,1.0699,0.945
ENSG00000185594.7,SPATA8,lncRNA,1,1,0,0.0966,0.0302,0.0267
ENSG00000185700.10,TTTY8B,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185837.3,HDHD5-AS1,lncRNA,8,0,15,1.8256,0.5716,0.5049
ENSG00000185847.8,LINC01405,lncRNA,2,3,0,0.051,0.016,0.0141
ENSG00000185904.12,LINC00839,lncRNA,17,1,16,0.2906,0.091,0.0804
ENSG00000186019.11,AC021092.1,lncRNA,129,1091,349,3.1052,0.9723,0.8589
ENSG00000186056.10,MATN1-AS1,lncRNA,10,1,15,0.3578,0.112,0.099
ENSG00000186235.11,LINC02610,lncRNA,25,2,24,0.9326,0.292,0.2579
ENSG00000186594.14,MIR22HG,lncRNA,415,3,413,20.0125,6.2664,5.5352
ENSG00000186615.11,KTN1-AS1,lncRNA,193,26,179,3.4255,1.0726,0.9474
ENSG00000186960.12,LINC01551,lncRNA,485,7,541,6.4958,2.034,1.7967
ENSG00000187012.11,LINC00207,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000187013.4,LINC02875,lncRNA,27,9,18,2.5411,0.7957,0.7028
ENSG00000187185.4,AC092118.1,lncRNA,8,28,1,0.5449,0.1706,0.1507
ENSG00000187229.3,AC100800.1,lncRNA,209,207,2,14.6517,4.5878,4.0525
ENSG00000187600.14,LINC02583,lncRNA,1,1,0,0.0971,0.0304,0.0269
ENSG00000187621.15,TCL6,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000187904.3,AC097382.1,lncRNA,8,0,8,1.9491,0.6103,0.5391
ENSG00000187951.11,AC091057.1,lncRNA,201,0,201,5.1344,1.6077,1.4201
ENSG00000187979.4,FAM230D,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000188004.11,SNHG28,lncRNA,5,0,5,0.1273,0.0399,0.0352
ENSG00000188185.13,LINC00265,lncRNA,574,1,573,11.2928,3.5361,3.1235
ENSG00000188242.4,PP7080,lncRNA,25,25,1,1.3015,0.4075,0.36
ENSG00000188280.11,FAM230G,lncRNA,0,1,0,0.0,0.0,0.0
ENSG00000188365.3,AC092171.1,lncRNA,67,60,7,12.8122,4.0118,3.5437
ENSG00000188511.12,C22orf34,lncRNA,129,2,128,2.7441,0.8593,0.759
ENSG00000188525.4,AC010969.1,lncRNA,1,4,0,0.0515,0.0161,0.0143
ENSG00000188660.4,LINC00319,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000188693.8,CYP51A1-AS1,lncRNA,30,81,16,1.2449,0.3898,0.3443
ENSG00000188825.14,LINC00910,lncRNA,220,131,90,2.9076,0.9104,0.8042
ENSG00000189196.4,LINC00994,lncRNA,6,0,6,0.4058,0.1271,0.1122
ENSG00000189223.15,PAX8-AS1,lncRNA,2151,27,2431,14.0118,4.3874,3.8755
ENSG00000189229.11,AC069277.1,lncRNA,8,0,8,0.1807,0.0566,0.05
ENSG00000189238.6,LINC00943,lncRNA,57,34,110,0.9194,0.2879,0.2543
ENSG00000189275.4,LINC01164,lncRNA,2,0,2,0.0798,0.025,0.0221
ENSG00000189295.13,ANKRD62P1-PARP4P3,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000189316.3,AC073349.1,lncRNA,25,98,5,3.3897,1.0614,0.9375
ENSG00000189419.8,SPATA41,lncRNA,37,2,35,0.9213,0.2885,0.2548
ENSG00000196096.3,SPAG16-DT,lncRNA,4,0,4,0.3335,0.1044,0.0922
ENSG00000196166.5,C8orf86,lncRNA,3,2,1,0.1564,0.049,0.0433
ENSG00000196167.10,COLCA1,lncRNA,41,19,45,0.6427,0.2012,0.1778
ENSG00000196204.12,RNF216P1,lncRNA,689,0,689,18.0122,5.6401,4.982
ENSG00000196243.5,LINC00615,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196273.8,LINC00523,lncRNA,0,2,0,0.0,0.0,0.0
ENSG00000196295.12,GARS1-DT,lncRNA,3711,239,3724,17.3742,5.4403,4.8055
ENSG00000196366.3,C9orf163,lncRNA,4,18,4,0.2239,0.0701,0.0619
ENSG00000196566.2,AL138767.1,lncRNA,0,23,0,0.0,0.0,0.0
ENSG00000196634.3,LUADT1,lncRNA,2,2,0,0.6357,0.1991,0.1758
ENSG00000196668.4,LINC00173,lncRNA,69,1,68,3.8111,1.1933,1.0541
ENSG00000196696.13,PDXDC2P-NPIPB14P,lncRNA,187,11,176,4.327,1.3549,1.1968
ENSG00000196741.5,LINC01560,lncRNA,56,0,56,6.4355,2.0151,1.78
ENSG00000196756.13,SNHG17,lncRNA,1096,4,1092,13.3472,4.1793,3.6917
ENSG00000196758.3,AC079612.1,lncRNA,0,1,0,0.0,0.0,0.0
ENSG00000196810.5,CTBP1-DT,lncRNA,462,0,497,8.507,2.6638,2.3529
ENSG00000196893.3,AC090286.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196951.11,SCOC-AS1,lncRNA,15,0,15,0.2525,0.0791,0.0698
ENSG00000196979.1,GPRACR,lncRNA,15,6,9,0.663,0.2076,0.1834
ENSG00000197085.11,NPSR1-AS1,lncRNA,11,3,8,0.2229,0.0698,0.0617
ENSG00000197099.8,AC068631.1,lncRNA,23,52,35,0.2984,0.0934,0.0825
ENSG00000197176.7,LINC02291,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197180.2,CH17-340M24.3,lncRNA,25,0,25,6.0198,1.8849,1.665
ENSG00000197182.14,MIRLET7BHG,lncRNA,2841,2,2840,71.4185,22.3629,19.7534
ENSG00000197210.7,AP000550.1,lncRNA,1,2,0,0.0298,0.0093,0.0082
ENSG00000197251.3,LINC00336,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197291.9,RAMP2-AS1,lncRNA,298,40,342,10.2951,3.2237,2.8475
ENSG00000197301.7,HMGA2-AS1,lncRNA,41,35,10,0.9786,0.3064,0.2707
ENSG00000197308.9,GATA3-AS1,lncRNA,6,8,2,0.3642,0.1141,0.1007
ENSG00000197322.4,C17orf102,lncRNA,7,0,7,0.2522,0.079,0.0697
ENSG00000197332.9,AC008543.1,lncRNA,26,7,19,1.0712,0.3354,0.2963
ENSG00000197462.3,AC003975.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197503.4,LINC00477,lncRNA,1,0,1,0.0842,0.0264,0.0233
ENSG00000197536.11,IRF1-AS1,lncRNA,809,180,1022,11.9748,3.7496,3.3121
ENSG00000197568.14,HHLA3,lncRNA,97,1,96,11.4299,3.579,3.1614
ENSG00000197585.10,AC068051.1,lncRNA,22,9,13,2.4614,0.7707,0.6808
ENSG00000197595.4,ATP11AUN,lncRNA,1,1,0,0.0643,0.0201,0.0178
ENSG00000197644.2,AC106870.1,lncRNA,10,10,0,7.1997,2.2544,1.9913
ENSG00000197665.7,AC007952.1,lncRNA,0,2,0,0.0,0.0,0.0
ENSG00000197670.6,AL157838.1,lncRNA,144,266,1,8.2874,2.595,2.2922
ENSG00000197734.10,C14orf178,lncRNA,3,50,2,0.6171,0.1932,0.1707
ENSG00000197813.6,AC011450.1,lncRNA,9,27,10,1.833,0.574,0.507
ENSG00000197815.4,AC122129.1,lncRNA,264,260,4,20.9445,6.5582,5.793
ENSG00000197880.9,MDS2,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197934.8,CYYR1-AS1,lncRNA,116,58,60,4.4986,1.4086,1.2443
ENSG00000197989.14,SNHG12,lncRNA,280,23,259,9.451,2.9594,2.614
ENSG00000198054.12,DSCR8,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000198106.8,AC025279.1,lncRNA,3,0,3,0.0897,0.0281,0.0248
ENSG00000198221.10,AFDN-DT,lncRNA,58,19,65,2.0071,0.6285,0.5551
ENSG00000198358.4,AL354714.1,lncRNA,5,2,3,0.3371,0.1055,0.0932
ENSG00000198454.2,LINC02692,lncRNA,1,0,1,0.1472,0.0461,0.0407
ENSG00000198468.9,FLVCR1-DT,lncRNA,55,3,56,1.8547,0.5808,0.513
ENSG00000198491.3,AC007920.1,lncRNA,3,5,6,0.1615,0.0506,0.0447
ENSG00000198496.12,NBR2,lncRNA,153,5,148,7.228,2.2633,1.9992
ENSG00000198590.12,C3orf35,lncRNA,267,0,267,4.289,1.343,1.1863
ENSG00000198671.3,AC135895.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000198685.4,LINC01565,lncRNA,10,4,6,0.5339,0.1672,0.1477
