id	filename	md5	size	state
89ef95d9-e35a-43c0-8103-f592707c8c91	04486900-5d91-4ec8-8387-a3b80f8dc5f0.rna_seq.augmented_star_gene_counts.tsv	fdfef5ff4cf8077ed194db998b078881	4232964	released
b1d4c6a1-f22b-4aa2-be4d-282dab6427a1	3c21f319-f324-48a7-bce9-d3b5f9b76993.rna_seq.augmented_star_gene_counts.tsv	5f23adfdd7dc80857d5523ea15454f53	4235192	released
f11b78b5-f0e8-489d-9adc-97679cd72800	b03c6a4e-0ab1-4763-979f-d9f65f42927b.rna_seq.augmented_star_gene_counts.tsv	5d6e0d131b62af698f11c68cbaac40e4	4241362	released
147cac6e-dd75-42ee-af6e-0be4ba0f252b	43eb433d-6b85-4aee-8ce2-d3faa8540fca.rna_seq.augmented_star_gene_counts.tsv	e87955a5b50baef095d57e45df7ff2ab	4235312	released
628e5b96-190c-41b2-b321-ce3133c5029f	45b0d6c6-78a6-4f3c-b528-9e61eaf5488b.rna_seq.augmented_star_gene_counts.tsv	94ee894e85e0e5b03e2104e1e1ab593e	4227663	released
33fd00d2-a1c9-4a96-85cb-ad60f8103e56	430be898-3654-437c-9b75-4193bd2106cc.rna_seq.augmented_star_gene_counts.tsv	67dffd24c777f3556b1b6cf720657088	4243947	released
301e51a1-a6d0-4192-a110-2400b1f33a9d	ce2fdfbf-dbf4-44df-a57e-4b55dc211462.rna_seq.augmented_star_gene_counts.tsv	dbca6c62a875731e8cd53e03de863959	4240648	released
e64dc702-9d57-4ebe-b6ba-2a0302bfc377	dfa2f000-a25f-4fba-a811-ecda0f6e82ee.rna_seq.augmented_star_gene_counts.tsv	cc607079dbf40c4bd4e6e14373b5a77b	4223172	released
f9e9f71b-ec2e-4d9f-8ef9-7b1d0db0950e	6baf3bf3-ff4d-44be-8e17-4357aa0c7649.rna_seq.augmented_star_gene_counts.tsv	f001ec5354244d0940a13482c0474e73	4229649	released
fe114eaf-0d0a-4e7b-808a-da910d6d1c97	03313b31-f1a5-4379-bad9-9e46eea470d6.rna_seq.augmented_star_gene_counts.tsv	e168a9771bf7395be53dd8791756e12e	4254739	released
f23b7ee8-2af9-4db6-9f2e-bbb74ce501c7	c8b55027-80ef-4748-940a-1c97e0e12116.rna_seq.augmented_star_gene_counts.tsv	37ae779fac05bfbe61670d6e32746965	4241713	released
e0facf40-e403-4406-b8c3-8cc38e0d91bd	2b9cea64-a54a-42c9-82c2-be1cc4d319cb.rna_seq.augmented_star_gene_counts.tsv	a83107bea625e24ef5e7a94cb7e317d4	4223439	released
9bad6c08-2735-43f4-b63d-10e886b64372	4626c11e-e217-483c-94b2-7000f3afe2f6.rna_seq.augmented_star_gene_counts.tsv	af4cf91a47113ec93d099abadd1bd8c9	4239272	released
c46154dd-81dd-4203-960c-da74e393eccd	cb6d1cb9-0b4b-4938-902b-39d02b07faf7.rna_seq.augmented_star_gene_counts.tsv	9968080f6656c63f5b439d328abe4dfa	4237903	released
387a4174-b30f-4861-b3a7-742414cf4aa1	895d662e-2515-42e0-855b-f7c23f9d7a53.rna_seq.augmented_star_gene_counts.tsv	d3eaba01f1483d75639b3d2cc095989d	4235491	released
72878d15-d4cd-486b-9281-c4f801fc2286	f3584614-45c7-412e-abf4-2b18e0a486d2.rna_seq.augmented_star_gene_counts.tsv	8d1ca54c04b6093f4afb69ff384dee5c	4244770	released
bc1fc8cf-28ef-437e-8160-c39ee94c05f8	8762e826-22b0-4539-84c7-2a76aade09be.rna_seq.augmented_star_gene_counts.tsv	5fd390642cbefc5ef42948937ab456e2	4242318	released
e5b7c08e-04b4-4bc6-87b1-cb6ed08c6a9b	41685739-a882-4a17-8ee5-71c1595bf9f3.rna_seq.augmented_star_gene_counts.tsv	b5aae28e55b89d98851c88dbc3b4f8a0	4215036	released
cb6cf6d6-5b05-43b8-9df6-3a563cd86cb6	4a867a48-5798-45d8-8406-c3f294cc9ee7.rna_seq.augmented_star_gene_counts.tsv	4863bb51f59cb2fb9b276c65908c68b6	4238560	released
82d8ec08-3637-4233-9b12-01fc04fbee1d	4f98b2f7-0c0e-469f-b2df-4a0d29a51b80.rna_seq.augmented_star_gene_counts.tsv	c75727ef3f6b15153e649ccf220eb466	4237595	released
82e0699e-007f-4138-b763-9073f8de9cc4	1deb3f46-cea3-4f49-925b-951eddd0ba88.rna_seq.augmented_star_gene_counts.tsv	e70e0de17573c71a344394b5744a8ffc	4248805	released
f70d98fd-23a5-47a8-a7c8-d7cbcb0b89dc	e690556f-476e-48f3-b1b5-bc04c26614bc.rna_seq.augmented_star_gene_counts.tsv	497206babea82da3bc2131bd186b9b9e	4235012	released
3364d0d8-15da-492e-86f5-73cc8a052f2c	e3c96dfa-2889-46b7-a3ae-f56db7f6c741.rna_seq.augmented_star_gene_counts.tsv	94c9647b7f782f0512d929ee25606b6f	4233918	released
2c259bc9-5e6a-46c0-b82b-d6f6eb257455	0dbfa70d-2a0d-41c4-aca6-b8df6394bb9c.rna_seq.augmented_star_gene_counts.tsv	864b704f822a7e5817cf8ff483377395	4239542	released
99dafaf1-e2d1-4232-aaa9-afdd99d51ee8	87f34b1f-606e-4e7d-90c4-ed291e89a90d.rna_seq.augmented_star_gene_counts.tsv	75ad416d21142106d726c65728cbe567	4240007	released
849a5e37-7da5-4d58-9790-9868792456b0	5b664467-3c27-4bf4-90f8-4f518a153dd8.rna_seq.augmented_star_gene_counts.tsv	57043e927c4b16c01dd548ed7cc88e63	4237232	released
31e7dfc8-518e-4f46-8570-c91fc83cc5e3	6dc7a729-e805-4a78-a030-f566d63d6dfa.rna_seq.augmented_star_gene_counts.tsv	182c931a21a26062f34cf1ffa476fed5	4236462	released
4acf2460-29a9-4d3c-adc1-3460b346b4b0	8413be23-0ccf-476c-b371-c150d6d0a720.rna_seq.augmented_star_gene_counts.tsv	d90d40c54f3f682305e453df70efac23	4239486	released
5fbd8f83-c1ce-4ff5-9c98-c74eb6412484	166baf7b-6f56-4108-b9b2-191a623f6092.rna_seq.augmented_star_gene_counts.tsv	aae22dc695db6f3379643e4fddd14f4e	4245718	released
0997ec63-6fe0-40fb-b0ff-3ddcb14ec7d2	b7effa07-1b05-412a-a1ef-54d52d795c90.rna_seq.augmented_star_gene_counts.tsv	0deaf24e2b09fb507d40ed8cad1878f7	4243377	released
f7e4f15f-7103-4b18-a76a-32fe44885348	545ce631-7b55-4c89-9417-148763c4ab0c.rna_seq.augmented_star_gene_counts.tsv	8417eba6b80588ae9f75c8d45c13331d	4233150	released
541607ce-6b3c-41ec-9c2e-d8f2aa7643d8	5b9e8a2b-ebe5-4caf-9144-ec6d3ea6c4cd.rna_seq.augmented_star_gene_counts.tsv	dcc93be037d32c26706367fae0ae5b92	4228695	released
d4fd78ec-58e7-46c4-9456-8833f443efab	87c80914-6a9f-405c-a143-01ccb2423759.rna_seq.augmented_star_gene_counts.tsv	6e10f6fff57467ca549e6a7782b01291	4214479	released
a0944f5f-eb00-4960-82ba-60228eee609e	289e0c97-ef33-4e86-8255-ad09bf3f44cd.rna_seq.augmented_star_gene_counts.tsv	5c3b927fd9ced2bd3107010d32236786	4201957	released
85e6f20f-f63a-4de1-8762-3a7627da4933	5bbc662c-9cad-4613-914e-41801669d647.rna_seq.augmented_star_gene_counts.tsv	d1ba3b17e73cf9e65beb663931e6dcd7	4222663	released
6362bfbe-70be-4334-b613-38f166fdf830	cbbcfc91-9565-41a0-abaf-27ad59c67346.rna_seq.augmented_star_gene_counts.tsv	7e6b1c55be113644675ea1164dba390c	4231011	released
24a99edd-a72f-4552-b1b3-f060975f4f86	ff764b0c-5f54-4097-8db1-fd40399109b6.rna_seq.augmented_star_gene_counts.tsv	67498a405ae11f6c8debcac7a4416343	4248298	released
a7399c6d-865d-475c-acc4-3785fbe9f138	eb51e7b1-db5f-405d-9b1e-0b123dfd97e6.rna_seq.augmented_star_gene_counts.tsv	6def0032559ec40d693d3b20c2f0f3bd	4249022	released
fcecdb7d-9868-4849-b30b-e054265506e0	e4849427-d3e6-4a19-bc77-00757e13d336.rna_seq.augmented_star_gene_counts.tsv	be48f29a200e5646039e6bf8aeef81b6	4226522	released
040d38b2-9bcb-4f04-bb26-d6c523a8fbfe	2db02604-00dd-4978-b6cc-72cd94021cda.rna_seq.augmented_star_gene_counts.tsv	abf71276f32de67f9158f1e7eb97b0f6	4236537	released
72faa7ee-faef-403b-b930-6783bad8092d	d88e1ef5-3e4b-4c03-8da0-dfec2ee1b5b6.rna_seq.augmented_star_gene_counts.tsv	c8c2136426fe4970519fe778a397be1a	4233361	released
cd187055-3a5a-402f-9dd7-39d16e1a291e	2cccc6c8-9dac-4407-b390-e643b614fb28.rna_seq.augmented_star_gene_counts.tsv	ab80763fc70b652b104d537d6a1e2c4f	4233212	released
0a14b390-558e-418a-83f8-148f459f2855	fdaad4b3-332b-4187-8e0d-c2f639add45c.rna_seq.augmented_star_gene_counts.tsv	cdeb9baaf28938156b30d153e6b5963c	4242395	released
138204b7-555c-431f-b195-dc3937ae2d6f	996163f5-7bab-4850-be46-d11f15a33f81.rna_seq.augmented_star_gene_counts.tsv	1db8591c861820fa0059ca8da3816a44	4223635	released
65104a89-a629-48b8-a199-1d26443df93b	506811f1-4beb-4696-852f-df0d9f928ef9.rna_seq.augmented_star_gene_counts.tsv	26d35df9b3b6accb1c467a6303bfe4bb	4237246	released
92cdbe72-8af4-4e98-87be-9c437978eb0c	2fb43643-4dc3-41b3-a299-815f5c8b0d72.rna_seq.augmented_star_gene_counts.tsv	87bca745462ba8808c3e929c79e68fb4	4240113	released
5bcb13c6-b7fe-4aec-a09e-4921eb4bc75b	3ec7cb42-3f03-460d-8b2b-d6a791c81474.rna_seq.augmented_star_gene_counts.tsv	2931cf100e3190e1069629f8e0a1c2b6	4242132	released
de194cf4-4590-4eca-8caa-343890af604b	d180dbc6-9373-413c-9d29-0b433f2306d8.rna_seq.augmented_star_gene_counts.tsv	e37713cbb37e76df1a876d581a45b7f6	4241766	released
41f58e2c-c9b5-41f2-90d4-dfbea3892ee0	09c4a41f-bd36-4012-af42-bcce4e7aa622.rna_seq.augmented_star_gene_counts.tsv	98bbf798ddfcb5c75cbc15e7efa92f1a	4243355	released
5aa6ee1b-13e9-4c10-8e59-7909861b1e88	a5dec952-c449-4fc5-80f0-85a2246884bf.rna_seq.augmented_star_gene_counts.tsv	d0a34bbc0f1a35735d0253d27eb7bcba	4239993	released
0995910f-1cc6-47aa-84fd-aba625d4f689	27388014-4a95-4b65-b488-79be5bf9f5b0.rna_seq.augmented_star_gene_counts.tsv	361900aa6c5ee614b363c52c25aec683	4236619	released
20ccfe17-ec2c-433f-a87c-07018a3a7522	9fefe100-9765-4b8a-8468-51df066f0f0c.rna_seq.augmented_star_gene_counts.tsv	6505c9387e57892b8124f1b3f870fa68	4251212	released
70e189c6-3dc5-47ce-8d74-4aa4d90a2437	e58cdc72-ac07-40cd-90c5-ebb2d0b8321d.rna_seq.augmented_star_gene_counts.tsv	690183353fa534131921962f6d6dfeb0	4219325	released
7b618409-40be-4c0a-bb0b-d8a305341504	210daf0d-280e-4c43-a48b-65e5c2a92a77.rna_seq.augmented_star_gene_counts.tsv	95df3e5dbb38a7d9ddd05a1624ad9456	4249179	released
614ea667-8b70-4b0b-bb7c-a5c5b30490fc	4a173140-8ec3-4f61-9cc4-86470fb75b8a.rna_seq.augmented_star_gene_counts.tsv	68fe92d601191c25e89c1d7b4ed9709e	4229946	released
a04f2c22-87db-420d-b673-33fd9e48c89e	075029c6-31b2-4b4a-9945-b905fc6bf730.rna_seq.augmented_star_gene_counts.tsv	da9b559e3e56235fa838f51f5e9a523f	4202959	released
3f3cea14-b553-4e0b-a255-a15999e760fe	f54636e5-d823-4bc2-9475-2f4f81879067.rna_seq.augmented_star_gene_counts.tsv	a6c94b4fdb5925dbc74eeecf1bbd429e	4250525	released
cadd9094-eb64-401c-9fd1-43db4cc9360a	c1095377-3814-4ab9-a979-1e4c116c2f22.rna_seq.augmented_star_gene_counts.tsv	e4e4e05624a33827acf7f4ba2eb6475a	4216495	released
e0da1f5a-658e-44b0-a503-98925dd332e0	328b149f-1c8d-4350-8ed8-a666bdc6a3f9.rna_seq.augmented_star_gene_counts.tsv	539ab3f624a896d78ca290cbe1e58a76	4240656	released
bd40ca45-33da-4798-a3bd-7640c784d6a9	c2bc46d6-7065-44ff-a21a-7a3676990fdb.rna_seq.augmented_star_gene_counts.tsv	205d1efe8211dad9ad6ffb6213f9ea31	4236802	released
3071ca0c-c031-4fe2-a534-e7de322bc4ae	bdd0d102-23f1-4b2d-9080-4eb1c933ddd7.rna_seq.augmented_star_gene_counts.tsv	8417248757ac46ca67d50fbe915816cb	4240821	released
20445437-9781-49d6-b55a-afafcc33c459	64c28835-3395-4328-887f-b2bf042c3d9a.rna_seq.augmented_star_gene_counts.tsv	ae28ffa4b1f632347a6cff53c0912a69	4241419	released
b446e80d-46a1-44ad-a39e-8e17b98c722d	3d122d0e-749d-4388-a74a-a2266792e5de.rna_seq.augmented_star_gene_counts.tsv	5ffbb8a488b4165247908ef2a9b9ee43	4242431	released
7f21d9fd-fd8a-44ec-b01f-93ded2b6babf	64d208b9-6a15-4077-885f-30d9cdedf147.rna_seq.augmented_star_gene_counts.tsv	0675319f5b30a72a7b0523140101a834	4229310	released
2bdfdcec-cb7d-4e83-9257-f2c851a6a469	16bcbeb8-21dc-4cfe-9aa1-60b093f7f984.rna_seq.augmented_star_gene_counts.tsv	ff25922c0559037a2378dc905ef1094d	4219743	released
651cc270-e577-40ba-9c8d-e4c36e5118ca	24397ba5-84a8-46da-a55d-5764690dc17c.rna_seq.augmented_star_gene_counts.tsv	a0d65f51deb97f217c5e54169f8264f6	4252059	released
e9e8d1d1-1c59-4cd5-9059-740733d094e1	20e52266-0d53-42ad-afe7-215217854dc3.rna_seq.augmented_star_gene_counts.tsv	5c0369c0c9f2fcbe726928d6b9b19b3f	4196174	released
a7dce4a1-a72c-471e-bce0-92da1948e7d3	fe757d4a-9d17-4a14-a198-dfe57e6c00f2.rna_seq.augmented_star_gene_counts.tsv	66076560eb93d8ebac228aa9af72f254	4245189	released
c9b30fe5-f8f1-43a9-9c9d-5ec4fd26040d	5a469815-4a88-4a5e-8df5-1e71579577e7.rna_seq.augmented_star_gene_counts.tsv	dd7fdbdccea08ca1c5eb92875a1ed2e2	4231083	released
dfbc7136-f7f7-4c2f-93a1-c46b2247cce5	7a25193c-a87d-4929-b724-3d89553fa028.rna_seq.augmented_star_gene_counts.tsv	228eded12ec4e794cb803e6c5e06fff8	4262595	released
5b02eedb-7b3b-45b2-9552-74b3828da597	f26ac65f-2536-4431-9938-45de5996582e.rna_seq.augmented_star_gene_counts.tsv	cf5123baad1e75e1f2be3aa7f207e573	4248007	released
0c3a3074-ce20-4faa-ab61-5fd52f0563fe	2be90092-0bf2-493c-8864-b9bd3efa2fcc.rna_seq.augmented_star_gene_counts.tsv	02c34905b51469654601d5a307c61c46	4214158	released
9c73dcae-262a-4473-a999-3ec148b733ed	79b783ac-103f-47a6-bc4b-8498a0be46ac.rna_seq.augmented_star_gene_counts.tsv	3e5a60861fa697ffcfeeef9e2ad5cdbb	4242247	released
7888f7b7-38da-4cc7-b542-836b193adfbf	75615deb-e120-44f6-a585-1ca07987b7ef.rna_seq.augmented_star_gene_counts.tsv	ddb7cf8181cb231a3b8c95a0e156a8be	4228972	released
5c6c31d5-326b-44ea-9c7a-519ac446da3b	e84acff3-3067-49e4-82b7-dbbddfddb723.rna_seq.augmented_star_gene_counts.tsv	d892a97409344d222e6864427282f847	4199152	released
23bf357b-285b-4ccc-956c-cb502503e556	c6080974-048f-45f4-97bf-9e4fdcaf09ee.rna_seq.augmented_star_gene_counts.tsv	b21ee18f28406a64f70244f0eae084d3	4224733	released
3609a255-f79f-4fbd-85b1-7d054daf2ccb	bfbd4b8b-d34e-4ad2-a30b-6465d61ddf98.rna_seq.augmented_star_gene_counts.tsv	1552bc35616a74b28cf854a9f52dd33e	4253644	released
e1f33468-f9c4-4b1a-8cd5-b2c77cc80dc9	5cafc8c0-a92c-407a-ad52-a2d9562c0bfa.rna_seq.augmented_star_gene_counts.tsv	eb848e79769742458daeeed1ac28d399	4250273	released
4350b4e7-6a37-43d8-8eaa-b5f4846e943d	32ee07e4-bec3-4d00-b603-60933581046c.rna_seq.augmented_star_gene_counts.tsv	da6532fea3f26d5dfaec6c1a77a3c21b	4234502	released
79fe87a6-d02d-445d-ac00-9817974f8189	3b771109-4c7d-4963-9d89-4ea431c8ad57.rna_seq.augmented_star_gene_counts.tsv	63cf0d53760ed529c7e51b015f479ebf	4248683	released
4268518f-c025-4f8f-8d28-a23372797625	64e37a02-7b4c-430c-9088-2d1c7c89a508.rna_seq.augmented_star_gene_counts.tsv	a85880845878b66bb045047778fb036b	4238999	released
ab16a141-f67f-44df-b4da-0a114969f0a0	917fa61d-4556-42a0-bc3a-449ef1b29886.rna_seq.augmented_star_gene_counts.tsv	876dd9a668af2d69cea53e4dc05367b5	4212658	released
179e130e-fe52-473e-8a5f-35d230458e69	af0700ee-8602-4f6c-b104-dd4d19da99a8.rna_seq.augmented_star_gene_counts.tsv	8c71bc530050aaf88bbe65b8e7f85d91	4218176	released
82ff78cf-87af-475f-9eae-0d6137734028	8a3d5786-f5fe-4c3b-9a58-23a3a0bfa6d4.rna_seq.augmented_star_gene_counts.tsv	8681562aa4fb32fd1740a58125418f51	4245464	released
31050be4-da9b-4691-9a70-93d1dda4695a	936f451e-b761-47f8-9d3d-db4cdb1ec27b.rna_seq.augmented_star_gene_counts.tsv	c005181d1578aad39efab3bf5ce5f740	4255633	released
2b542440-46c8-49b4-8657-a01e864b3f80	63af1588-387b-44a7-97ed-4f73559347c2.rna_seq.augmented_star_gene_counts.tsv	e5cf1b642c5038058e6821c943634699	4235697	released
a0bbc7d1-79dd-4f74-b0fb-c56fb6c06db0	45c55fc2-e9d6-4016-9350-95d2bba56dee.rna_seq.augmented_star_gene_counts.tsv	25bb54e5d364eb0331c887f69a2294b0	4260054	released
2c956eb1-35be-4653-b43b-04df722e82f2	e2304515-3868-4f25-9967-900a3ae600be.rna_seq.augmented_star_gene_counts.tsv	27f9f8a8345ff15c059ea6f49a1469fc	4241827	released
7a7637d0-110f-4809-a79f-9eead03c762b	db0f3e8d-4a8e-48c7-8903-3dfba46d8401.rna_seq.augmented_star_gene_counts.tsv	a3186ce6998024f239261406046ede37	4249390	released
ddb028d4-2242-4de7-9560-4c7fd0b93af7	91bd0932-0312-404f-b836-c1ab7f9e2cf3.rna_seq.augmented_star_gene_counts.tsv	150cf9ffeca30ffad63f509a38a4e274	4251419	released
51eb0c58-e29a-4e05-8b1e-93cbe016c05f	88c49e2a-ad65-411f-b9d9-df83de6f2b2a.rna_seq.augmented_star_gene_counts.tsv	677262cf281e2ed4d06ae4aec6e4cf2b	4250303	released
0d82cb5e-2e4e-4879-9b7e-b929fb590c0a	b556f213-9004-45b1-ab97-09cbac4406c4.rna_seq.augmented_star_gene_counts.tsv	ed31e4da1365d21a4ea79e3be73d1d88	4237706	released
9d938732-9077-4d77-ba5b-e8354babf909	d745289b-15ab-4923-9590-774b20d8b885.rna_seq.augmented_star_gene_counts.tsv	5016efcfbe81e74d15d3a68534ba2edf	4252424	released
1c98c99d-80ae-4fcc-9197-d1a2b7d8ac96	0de1e059-6f06-44a0-abd3-c42cf2326898.rna_seq.augmented_star_gene_counts.tsv	1c1b569b5277b174fecbc52dc472707a	4247641	released
60aa2851-1883-40c0-b41c-c0ba8292c368	abe6bb88-6bf3-41f2-897e-073edf2ebc33.rna_seq.augmented_star_gene_counts.tsv	70c601bbdb778356d94b425e8e8e1604	4235480	released
9d155818-9683-4142-8808-2512e111f15a	4ebf51c8-f12e-4c83-9bba-414e5ba20e7c.rna_seq.augmented_star_gene_counts.tsv	5e97477d2678cfb7483cf4af7ec21231	4237991	released
