gene_id,gene_name,gene_type,unstranded,stranded_first,stranded_second,tpm_unstranded,fpkm_unstranded,fpkm_uq_unstranded
ENSG00000172965.17,MIR4435-2HG,lncRNA,3057,438,3067,5.2492,2.4894,2.1702
ENSG00000173077.16,DELEC1,lncRNA,65,1015,12,0.5745,0.2725,0.2375
ENSG00000173811.11,CCDC13-AS1,lncRNA,28,40,6,0.6944,0.3293,0.2871
ENSG00000173862.3,AC008080.1,lncRNA,30,0,30,1.6667,0.7904,0.6891
ENSG00000174171.6,AC020659.1,lncRNA,9,297,3,0.0783,0.0372,0.0324
ENSG00000174325.6,DIRC1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000174365.20,SNHG11,lncRNA,406,3,403,5.2738,2.5011,2.1804
ENSG00000174403.16,MIR1-1HG-AS1,lncRNA,4,0,4,0.0692,0.0328,0.0286
ENSG00000174407.13,MIR1-1HG,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000174680.10,GRIK1-AS1,lncRNA,133,64,69,1.6976,0.8051,0.7019
ENSG00000175061.18,SNHG29,lncRNA,5216,160,8393,42.7243,20.2619,17.6638
ENSG00000175147.13,TMEM51-AS1,lncRNA,257,760,370,1.2617,0.5984,0.5216
ENSG00000175170.16,FAM182B,lncRNA,603,23,580,5.1848,2.4589,2.1436
ENSG00000175604.2,AC007601.1,lncRNA,68,68,0,2.0248,0.9603,0.8371
ENSG00000175611.12,LINC00476,lncRNA,206,251,212,1.8219,0.864,0.7532
ENSG00000175728.4,LINC02873,lncRNA,11,10,2,0.1823,0.0864,0.0754
ENSG00000175746.6,C15orf54,lncRNA,3,1,2,0.0573,0.0272,0.0237
ENSG00000175772.11,LINC01106,lncRNA,1,0,1,0.0192,0.0091,0.0079
ENSG00000175773.13,ZBTB44-DT,lncRNA,3,0,3,0.0671,0.0318,0.0277
ENSG00000175779.4,LINC02694,lncRNA,8,4,4,0.0555,0.0263,0.0229
ENSG00000175967.4,LINC02880,lncRNA,28,3,25,0.7279,0.3452,0.3009
ENSG00000176124.15,DLEU1,lncRNA,1996,803,1399,4.8809,2.3148,2.0179
ENSG00000176236.6,RPP38-DT,lncRNA,11,2,11,0.3772,0.1789,0.156
ENSG00000176320.2,AL138899.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000176349.11,AC104129.1,lncRNA,137,131,6,1.6903,0.8016,0.6988
ENSG00000176515.1,AL033381.1,lncRNA,2,2,0,0.0342,0.0162,0.0141
ENSG00000176593.8,AC008969.1,lncRNA,987,181,1058,6.3252,2.9997,2.6151
ENSG00000176605.9,C14orf177,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000176659.9,C20orf197,lncRNA,175,3,172,3.0298,1.4369,1.2526
ENSG00000176728.10,TTTY14,lncRNA,317,4,313,0.8343,0.3957,0.3449
ENSG00000176753.5,C15orf56,lncRNA,4,2,4,0.102,0.0484,0.0422
ENSG00000176754.13,LINC00303,lncRNA,9,4,5,0.2662,0.1263,0.1101
ENSG00000176840.12,MIR7-3HG,lncRNA,5,6,0,0.1173,0.0556,0.0485
ENSG00000176868.2,AL358781.1,lncRNA,0,3448,22,0.0,0.0,0.0
ENSG00000176912.5,TYMSOS,lncRNA,42,137,62,0.9561,0.4534,0.3953
ENSG00000176984.6,AP000679.1,lncRNA,7,1,6,0.1977,0.0938,0.0817
ENSG00000177112.8,IRAG1-AS1,lncRNA,25,55,24,1.0341,0.4904,0.4275
ENSG00000177133.11,PRDM16-DT,lncRNA,14,0,14,0.1469,0.0697,0.0608
ENSG00000177234.7,LINC01561,lncRNA,33,0,33,0.8914,0.4227,0.3685
ENSG00000177335.11,C8orf31,lncRNA,99,3,96,1.4238,0.6752,0.5887
ENSG00000177337.8,DLGAP1-AS1,lncRNA,220,7,213,6.1112,2.8982,2.5266
ENSG00000177338.14,LINC00469,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000177340.5,FLJ13224,lncRNA,23,37,10,0.8929,0.4235,0.3692
ENSG00000177369.9,FLJ40194,lncRNA,66,1005,53,0.6937,0.329,0.2868
ENSG00000177406.5,NINJ2-AS1,lncRNA,141,84,127,1.9026,0.9023,0.7866
ENSG00000177410.13,ZFAS1,lncRNA,1135,22,1205,8.0233,3.805,3.3171
ENSG00000177553.6,C1orf167-AS1,lncRNA,0,2,7,0.0,0.0,0.0
ENSG00000177596.1,AL355390.1,lncRNA,3,3,0,0.0757,0.0359,0.0313
ENSG00000177640.16,CASC2,lncRNA,137,85,135,0.5378,0.2551,0.2224
ENSG00000177699.4,AC011944.1,lncRNA,13,43,0,0.4022,0.1907,0.1663
ENSG00000177725.5,AC105206.1,lncRNA,8,0,8,0.1982,0.094,0.0819
ENSG00000177738.4,AC025171.1,lncRNA,462,273,270,6.2992,2.9874,2.6043
ENSG00000177757.2,FAM87B,lncRNA,69,73,11,2.0831,0.9879,0.8612
ENSG00000177788.6,AL162595.1,lncRNA,283,36,279,2.0293,0.9624,0.839
ENSG00000177800.2,TMEM78,lncRNA,10,7,3,0.2702,0.1282,0.1117
ENSG00000177822.8,TENM3-AS1,lncRNA,2,1,1,0.0191,0.0091,0.0079
ENSG00000177993.3,ZNRF3-AS1,lncRNA,53,51,4,1.4356,0.6808,0.5935
ENSG00000178107.2,AL161668.1,lncRNA,2,0,2,0.3284,0.1557,0.1358
ENSG00000178130.9,FAM27E5,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178243.4,C9orf62,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178248.11,FAM230I,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178412.4,AC068473.1,lncRNA,7,1,7,0.3703,0.1756,0.1531
ENSG00000178457.3,LINC00314,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178722.13,C5orf64,lncRNA,74,1,75,0.1959,0.0929,0.081
ENSG00000178734.5,LMO7DN,lncRNA,30,4,26,1.511,0.7166,0.6247
ENSG00000178803.12,ADORA2A-AS1,lncRNA,66,94,0,0.9624,0.4564,0.3979
ENSG00000178977.3,LINC00324,lncRNA,357,27,330,10.0788,4.7798,4.1669
ENSG00000179028.4,AC245177.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179066.8,AC020907.1,lncRNA,9,39,3,0.1707,0.081,0.0706
ENSG00000179082.3,C9orf106,lncRNA,107,1,106,1.9998,0.9484,0.8268
ENSG00000179136.7,LINC00670,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179141.9,MTUS2-AS1,lncRNA,10,1,11,0.229,0.1086,0.0947
ENSG00000179219.5,LINC00311,lncRNA,13,7,6,0.4879,0.2314,0.2017
ENSG00000179253.3,AL162457.1,lncRNA,27,23,4,0.7935,0.3763,0.3281
ENSG00000179406.8,LINC00174,lncRNA,6923,3785,3150,34.9832,16.5907,14.4633
ENSG00000179428.2,IL6-AS1,lncRNA,13,1,22,0.5602,0.2657,0.2316
ENSG00000179447.2,SLC24A3-AS1,lncRNA,64,64,0,2.1028,0.9972,0.8694
ENSG00000179452.2,LINC01699,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179523.5,EIF3J-DT,lncRNA,468,143,477,7.9665,3.7781,3.2936
ENSG00000179577.3,AP003471.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179676.7,LINC00305,lncRNA,6,6,0,0.1228,0.0582,0.0508
ENSG00000179743.4,FLJ37453,lncRNA,312,246,274,7.4157,3.5169,3.0659
ENSG00000179755.3,AC135776.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179818.14,PCBP1-AS1,lncRNA,3498,4339,3517,6.7181,3.1861,2.7775
ENSG00000179840.5,PIK3CD-AS1,lncRNA,35,33,2,1.1285,0.5352,0.4666
ENSG00000179935.10,LINC00652,lncRNA,19,31,4,0.2701,0.1281,0.1117
ENSG00000180066.10,LINC02870,lncRNA,19,7,12,0.5474,0.2596,0.2263
ENSG00000180139.11,ACTA2-AS1,lncRNA,57,897,59,1.0526,0.4992,0.4352
ENSG00000180259.10,PRNT,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000180422.3,LINC00304,lncRNA,22,0,22,0.3265,0.1548,0.135
ENSG00000180458.2,AC022148.1,lncRNA,39,121,28,0.7017,0.3328,0.2901
ENSG00000180525.13,PRR26,lncRNA,849,833,16,5.3967,2.5594,2.2312
ENSG00000180539.8,C9orf139,lncRNA,76,61,23,0.8952,0.4246,0.3701
ENSG00000180712.4,LINC02363,lncRNA,43,1,42,0.9306,0.4413,0.3847
ENSG00000180769.10,WDFY3-AS2,lncRNA,297,295,266,1.8657,0.8848,0.7713
ENSG00000180846.8,CSNK1G2-AS1,lncRNA,65,71,1,2.8385,1.3462,1.1735
ENSG00000180861.9,LINC01559,lncRNA,24,24,0,0.3569,0.1692,0.1475
ENSG00000180869.4,LINC01555,lncRNA,5,1,4,0.1019,0.0483,0.0421
ENSG00000181097.5,LINC02878,lncRNA,50,0,50,1.4972,0.71,0.619
ENSG00000181123.8,AC004832.1,lncRNA,4,2,4,0.0971,0.046,0.0401
ENSG00000181171.5,FER1L6-AS1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000181211.1,HECW1-IT1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000181577.16,C6orf223,lncRNA,32,25,15,0.3376,0.1601,0.1396
ENSG00000181798.3,LINC00471,lncRNA,53,0,53,2.3726,1.1252,0.9809
ENSG00000181800.6,CELF2-AS1,lncRNA,774,773,1,18.4264,8.7387,7.6181
ENSG00000181908.5,LINC02724,lncRNA,30,0,30,0.7536,0.3574,0.3116
ENSG00000182057.5,OGFRP1,lncRNA,75,54,21,0.7392,0.3505,0.3056
ENSG00000182165.18,TP53TG1,lncRNA,76,2,158,0.7609,0.3609,0.3146
ENSG00000182257.8,PRR34,lncRNA,176,177,28,3.6724,1.7416,1.5183
ENSG00000182352.8,C17orf77,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000182366.10,FAM87A,lncRNA,10,7,3,0.1155,0.0548,0.0477
ENSG00000182376.2,AC138028.1,lncRNA,86,81,5,2.2587,1.0712,0.9338
ENSG00000182586.9,LINC00334,lncRNA,9,136,1,0.2275,0.1079,0.0941
ENSG00000182648.13,LINC01006,lncRNA,126,2,126,0.5347,0.2536,0.2211
ENSG00000182776.4,AC239585.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000182824.7,FAM230E,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000182873.5,PRKCZ-AS1,lncRNA,112,32,86,3.7965,1.8005,1.5696
ENSG00000182912.6,TSPEAR-AS2,lncRNA,6,0,6,0.1165,0.0553,0.0482
ENSG00000183146.4,PRORY,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183154.1,AC138356.1,lncRNA,19,67,15,0.5354,0.2539,0.2213
ENSG00000183242.12,WT1-AS,lncRNA,1,0,1,0.0106,0.005,0.0044
ENSG00000183250.12,LINC01547,lncRNA,69,13,56,0.82,0.3889,0.339
ENSG00000183308.6,AC005037.1,lncRNA,0,360,12,0.0,0.0,0.0
ENSG00000183385.9,TTTY8,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183470.9,FLJ40288,lncRNA,30,26,5,0.7221,0.3425,0.2985
ENSG00000183535.9,COL18A1-AS1,lncRNA,102,99,3,1.7353,0.823,0.7174
ENSG00000183562.3,AC131971.1,lncRNA,389,452,0,15.4284,7.3169,6.3787
ENSG00000183643.4,C15orf32,lncRNA,1,0,1,0.0329,0.0156,0.0136
ENSG00000183674.12,LINC00518,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183784.7,DOCK8-AS1,lncRNA,109,252,4,2.0869,0.9897,0.8628
ENSG00000183822.3,NCF4-AS1,lncRNA,2,108,2,0.0965,0.0458,0.0399
ENSG00000184029.9,DSCR4,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000184068.2,SREBF2-AS1,lncRNA,110,248,28,2.1631,1.0259,0.8943
ENSG00000184224.3,C11orf72,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000184274.3,LINC00315,lncRNA,6,13,2,0.1518,0.072,0.0628
ENSG00000184385.2,UMODL1-AS1,lncRNA,2,5,2,0.0549,0.026,0.0227
ENSG00000184441.4,AP001062.1,lncRNA,56,284,121,0.756,0.3585,0.3126
ENSG00000184566.3,AC132216.1,lncRNA,16,16,0,0.8121,0.3852,0.3358
ENSG00000184608.9,FAM167A-AS1,lncRNA,13,12,1,0.3431,0.1627,0.1419
ENSG00000184809.13,B3GALT5-AS1,lncRNA,2,1,1,0.0153,0.0073,0.0063
ENSG00000184856.7,LINC00308,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000184991.3,TTTY13,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185065.6,AC000068.1,lncRNA,66,47,30,1.85,0.8773,0.7648
ENSG00000185168.5,LINC00482,lncRNA,12,0,12,0.321,0.1523,0.1327
ENSG00000185186.10,LINC00313,lncRNA,2,0,2,0.0349,0.0166,0.0144
ENSG00000185203.12,WASIR1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185203.12_PAR_Y,WASIR1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185332.8,TMEM105,lncRNA,6,3,3,0.093,0.0441,0.0384
ENSG00000185433.10,LINC00158,lncRNA,26,0,26,0.37,0.1755,0.153
ENSG00000185594.7,SPATA8,lncRNA,1,1,0,0.0394,0.0187,0.0163
ENSG00000185700.10,TTTY8B,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185837.3,HDHD5-AS1,lncRNA,22,1,29,2.0493,0.9719,0.8473
ENSG00000185847.8,LINC01405,lncRNA,0,0,1,0.0,0.0,0.0
ENSG00000185904.12,LINC00839,lncRNA,5,0,5,0.0349,0.0165,0.0144
ENSG00000186019.11,AC021092.1,lncRNA,105,1069,168,1.0317,0.4893,0.4266
ENSG00000186056.10,MATN1-AS1,lncRNA,172,50,226,2.5124,1.1915,1.0387
ENSG00000186235.11,LINC02610,lncRNA,60,0,63,0.9137,0.4333,0.3777
ENSG00000186594.14,MIR22HG,lncRNA,386,9,377,7.5983,3.6035,3.1414
ENSG00000186615.11,KTN1-AS1,lncRNA,130,17,126,0.9418,0.4467,0.3894
ENSG00000186960.12,LINC01551,lncRNA,227,13,234,1.2411,0.5886,0.5131
ENSG00000187012.11,LINC00207,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000187013.4,LINC02875,lncRNA,29,11,18,1.1141,0.5284,0.4606
ENSG00000187185.4,AC092118.1,lncRNA,6,31,4,0.1668,0.0791,0.069
ENSG00000187229.3,AC100800.1,lncRNA,167,166,1,4.779,2.2664,1.9758
ENSG00000187600.14,LINC02583,lncRNA,8,8,0,0.3171,0.1504,0.1311
ENSG00000187621.15,TCL6,lncRNA,1,0,1,0.0056,0.0026,0.0023
ENSG00000187904.3,AC097382.1,lncRNA,51,0,51,5.0723,2.4055,2.0971
ENSG00000187951.11,AC091057.1,lncRNA,501,2,499,5.2241,2.4775,2.1598
ENSG00000187979.4,FAM230D,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000188004.11,SNHG28,lncRNA,6,4,2,0.0624,0.0296,0.0258
ENSG00000188185.13,LINC00265,lncRNA,500,2,498,4.0155,1.9043,1.6601
ENSG00000188242.4,PP7080,lncRNA,26,26,0,0.5525,0.262,0.2284
ENSG00000188280.11,FAM230G,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000188365.3,AC092171.1,lncRNA,124,120,5,9.6794,4.5904,4.0018
ENSG00000188511.12,C22orf34,lncRNA,418,1,417,3.6297,1.7214,1.5007
ENSG00000188525.4,AC010969.1,lncRNA,3,8,0,0.0631,0.0299,0.0261
ENSG00000188660.4,LINC00319,lncRNA,3,3,0,0.0412,0.0195,0.017
ENSG00000188693.8,CYP51A1-AS1,lncRNA,28,52,19,0.4743,0.2249,0.1961
ENSG00000188825.14,LINC00910,lncRNA,159,77,83,0.8578,0.4068,0.3546
ENSG00000189196.4,LINC00994,lncRNA,3,0,3,0.0828,0.0393,0.0342
ENSG00000189223.15,PAX8-AS1,lncRNA,3205,91,3523,8.5223,4.0417,3.5234
ENSG00000189229.11,AC069277.1,lncRNA,24,22,3,0.2213,0.1049,0.0915
ENSG00000189238.6,LINC00943,lncRNA,8,10,1,0.0527,0.025,0.0218
ENSG00000189275.4,LINC01164,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000189295.13,ANKRD62P1-PARP4P3,lncRNA,7,7,0,0.3484,0.1652,0.144
ENSG00000189316.3,AC073349.1,lncRNA,9,44,16,0.4981,0.2362,0.2059
ENSG00000189419.8,SPATA41,lncRNA,22,1,21,0.2236,0.106,0.0924
ENSG00000196096.3,SPAG16-DT,lncRNA,4,3,1,0.1361,0.0646,0.0563
ENSG00000196166.5,C8orf86,lncRNA,11,10,1,0.2341,0.111,0.0968
ENSG00000196167.10,COLCA1,lncRNA,35,30,35,0.224,0.1062,0.0926
ENSG00000196204.12,RNF216P1,lncRNA,698,5,693,7.4487,3.5325,3.0796
ENSG00000196243.5,LINC00615,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196273.8,LINC00523,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196295.12,GARS1-DT,lncRNA,5081,291,5141,9.7104,4.6052,4.0146
ENSG00000196366.3,C9orf163,lncRNA,16,21,12,0.3655,0.1733,0.1511
ENSG00000196566.2,AL138767.1,lncRNA,0,25,1,0.0,0.0,0.0
ENSG00000196634.3,LUADT1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196668.4,LINC00173,lncRNA,74,0,74,1.6684,0.7913,0.6898
ENSG00000196696.13,PDXDC2P-NPIPB14P,lncRNA,280,5,276,2.6447,1.2543,1.0934
ENSG00000196741.5,LINC01560,lncRNA,164,2,162,7.6933,3.6485,3.1807
ENSG00000196756.13,SNHG17,lncRNA,699,11,689,3.4748,1.6479,1.4366
ENSG00000196758.3,AC079612.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196810.5,CTBP1-DT,lncRNA,654,14,673,4.9158,2.3313,2.0324
ENSG00000196893.3,AC090286.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196951.11,SCOC-AS1,lncRNA,67,2,65,0.4604,0.2184,0.1904
ENSG00000196979.1,GPRACR,lncRNA,21,20,1,0.3789,0.1797,0.1566
ENSG00000197085.11,NPSR1-AS1,lncRNA,71,1,70,0.5873,0.2785,0.2428
ENSG00000197099.8,AC068631.1,lncRNA,16,88,18,0.0847,0.0402,0.035
ENSG00000197176.7,LINC02291,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197180.2,CH17-340M24.3,lncRNA,61,3,58,5.9958,2.8435,2.4789
ENSG00000197182.14,MIRLET7BHG,lncRNA,3345,35,3310,34.3252,16.2787,14.1913
ENSG00000197210.7,AP000550.1,lncRNA,1,0,2,0.0122,0.0058,0.005
ENSG00000197251.3,LINC00336,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197291.9,RAMP2-AS1,lncRNA,47,14,57,0.6628,0.3143,0.274
ENSG00000197301.7,HMGA2-AS1,lncRNA,45,38,10,0.4384,0.2079,0.1813
ENSG00000197308.9,GATA3-AS1,lncRNA,1,0,1,0.0248,0.0118,0.0102
ENSG00000197322.4,C17orf102,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197332.9,AC008543.1,lncRNA,57,27,30,0.9586,0.4546,0.3963
ENSG00000197462.3,AC003975.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197503.4,LINC00477,lncRNA,2,1,1,0.0687,0.0326,0.0284
ENSG00000197536.11,IRF1-AS1,lncRNA,836,475,986,5.0513,2.3956,2.0884
ENSG00000197568.14,HHLA3,lncRNA,83,1,82,3.9923,1.8934,1.6506
ENSG00000197585.10,AC068051.1,lncRNA,12,7,5,0.5481,0.2599,0.2266
ENSG00000197595.4,ATP11AUN,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197644.2,AC106870.1,lncRNA,1,1,0,0.2939,0.1394,0.1215
ENSG00000197665.7,AC007952.1,lncRNA,0,5,0,0.0,0.0,0.0
ENSG00000197670.6,AL157838.1,lncRNA,203,366,3,4.769,2.2617,1.9717
ENSG00000197734.10,C14orf178,lncRNA,10,80,10,0.8397,0.3982,0.3472
ENSG00000197813.6,AC011450.1,lncRNA,32,115,32,2.6604,1.2617,1.0999
ENSG00000197815.4,AC122129.1,lncRNA,393,353,42,12.7273,6.0359,5.2619
ENSG00000197880.9,MDS2,lncRNA,8,4,4,0.2195,0.1041,0.0908
ENSG00000197934.8,CYYR1-AS1,lncRNA,28,19,9,0.4433,0.2102,0.1833
ENSG00000197989.14,SNHG12,lncRNA,2164,102,2094,29.8165,14.1404,12.3272
ENSG00000198054.12,DSCR8,lncRNA,1,0,1,0.0707,0.0335,0.0292
ENSG00000198106.8,AC025279.1,lncRNA,29,0,29,0.3538,0.1678,0.1463
ENSG00000198221.10,AFDN-DT,lncRNA,84,18,116,1.1866,0.5627,0.4906
ENSG00000198358.4,AL354714.1,lncRNA,2,2,0,0.055,0.0261,0.0228
ENSG00000198454.2,LINC02692,lncRNA,2,2,0,0.1202,0.057,0.0497
ENSG00000198468.9,FLVCR1-DT,lncRNA,96,8,92,1.3215,0.6267,0.5464
ENSG00000198491.3,AC007920.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000198496.12,NBR2,lncRNA,231,10,222,4.4547,2.1126,1.8417
ENSG00000198590.12,C3orf35,lncRNA,664,2,662,4.354,2.0649,1.8001
ENSG00000198671.3,AC135895.1,lncRNA,0,0,0,0.0,0.0,0.0
