gene_id,gene_name,gene_type,unstranded,stranded_first,stranded_second,tpm_unstranded,fpkm_unstranded,fpkm_uq_unstranded
ENSG00000174325.6,DIRC1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000174365.20,SNHG11,lncRNA,586,0,586,11.9179,4.2219,3.6747
ENSG00000174403.16,MIR1-1HG-AS1,lncRNA,4,0,6,0.1084,0.0384,0.0334
ENSG00000174407.13,MIR1-1HG,lncRNA,0,2,0,0.0,0.0,0.0
ENSG00000174680.10,GRIK1-AS1,lncRNA,99,14,85,1.9785,0.7009,0.61
ENSG00000175061.18,SNHG29,lncRNA,3743,243,5548,48.0021,17.0046,14.8006
ENSG00000175147.13,TMEM51-AS1,lncRNA,154,1157,287,1.1837,0.4193,0.365
ENSG00000175170.16,FAM182B,lncRNA,263,14,249,3.5406,1.2542,1.0917
ENSG00000175604.2,AC007601.1,lncRNA,38,38,0,1.7716,0.6276,0.5462
ENSG00000175611.12,LINC00476,lncRNA,337,201,366,4.6665,1.6531,1.4388
ENSG00000175728.4,LINC02873,lncRNA,3,0,3,0.0778,0.0276,0.024
ENSG00000175746.6,C15orf54,lncRNA,7,7,0,0.2093,0.0741,0.0645
ENSG00000175772.11,LINC01106,lncRNA,15,0,15,0.4516,0.16,0.1392
ENSG00000175773.13,ZBTB44-DT,lncRNA,26,1,25,0.9105,0.3225,0.2807
ENSG00000175779.4,LINC02694,lncRNA,7,0,7,0.076,0.0269,0.0234
ENSG00000175967.4,LINC02880,lncRNA,16,0,16,0.6512,0.2307,0.2008
ENSG00000176124.15,DLEU1,lncRNA,1235,499,863,4.7283,1.675,1.4579
ENSG00000176236.6,RPP38-DT,lncRNA,14,7,17,0.7517,0.2663,0.2318
ENSG00000176320.2,AL138899.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000176349.11,AC104129.1,lncRNA,66,61,6,1.275,0.4516,0.3931
ENSG00000176515.1,AL033381.1,lncRNA,4,5,0,0.1072,0.038,0.033
ENSG00000176593.8,AC008969.1,lncRNA,1388,168,1480,13.9267,4.9335,4.2941
ENSG00000176605.9,C14orf177,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000176659.9,C20orf197,lncRNA,27,0,27,0.7319,0.2593,0.2257
ENSG00000176728.10,TTTY14,lncRNA,2,0,2,0.0082,0.0029,0.0025
ENSG00000176753.5,C15orf56,lncRNA,99,11,116,3.9509,1.3996,1.2182
ENSG00000176754.13,LINC00303,lncRNA,5,4,1,0.2316,0.082,0.0714
ENSG00000176840.12,MIR7-3HG,lncRNA,87,4,83,3.1949,1.1318,0.9851
ENSG00000176868.2,AL358781.1,lncRNA,0,1849,30,0.0,0.0,0.0
ENSG00000176912.5,TYMSOS,lncRNA,66,62,122,2.3524,0.8333,0.7253
ENSG00000176984.6,AP000679.1,lncRNA,5,0,5,0.2211,0.0783,0.0682
ENSG00000177112.8,IRAG1-AS1,lncRNA,78,216,6,5.0515,1.7895,1.5576
ENSG00000177133.11,PRDM16-DT,lncRNA,92,0,92,1.5119,0.5356,0.4662
ENSG00000177234.7,LINC01561,lncRNA,29,1,28,1.2265,0.4345,0.3782
ENSG00000177335.11,C8orf31,lncRNA,244,3,241,5.4942,1.9463,1.6941
ENSG00000177337.8,DLGAP1-AS1,lncRNA,202,25,177,8.7853,3.1122,2.7088
ENSG00000177338.14,LINC00469,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000177340.5,FLJ13224,lncRNA,10,20,3,0.6079,0.2153,0.1874
ENSG00000177369.9,FLJ40194,lncRNA,24,1063,6,0.395,0.1399,0.1218
ENSG00000177406.5,NINJ2-AS1,lncRNA,184,193,160,3.8873,1.3771,1.1986
ENSG00000177410.13,ZFAS1,lncRNA,852,13,891,9.4297,3.3405,2.9075
ENSG00000177553.6,C1orf167-AS1,lncRNA,2,2,0,0.0985,0.0349,0.0304
ENSG00000177596.1,AL355390.1,lncRNA,5,5,0,0.1977,0.07,0.0609
ENSG00000177640.16,CASC2,lncRNA,373,138,374,2.2927,0.8122,0.7069
ENSG00000177699.4,AC011944.1,lncRNA,11,65,1,0.5328,0.1887,0.1643
ENSG00000177725.5,AC105206.1,lncRNA,33,0,33,1.2798,0.4534,0.3946
ENSG00000177738.4,AC025171.1,lncRNA,688,314,478,14.687,5.2028,4.5285
ENSG00000177757.2,FAM87B,lncRNA,90,98,13,4.254,1.507,1.3117
ENSG00000177788.6,AL162595.1,lncRNA,984,46,984,11.0475,3.9135,3.4063
ENSG00000177800.2,TMEM78,lncRNA,22,20,2,0.9309,0.3298,0.287
ENSG00000177822.8,TENM3-AS1,lncRNA,210,49,196,3.1429,1.1134,0.9691
ENSG00000177993.3,ZNRF3-AS1,lncRNA,62,56,6,2.6294,0.9315,0.8107
ENSG00000178107.2,AL161668.1,lncRNA,1,0,2,0.2571,0.0911,0.0793
ENSG00000178130.9,FAM27E5,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178243.4,C9orf62,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178248.11,FAM230I,lncRNA,2,1,1,0.1166,0.0413,0.036
ENSG00000178412.4,AC068473.1,lncRNA,17,1,17,1.4082,0.4988,0.4342
ENSG00000178457.3,LINC00314,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178722.13,C5orf64,lncRNA,714,4,729,2.9588,1.0481,0.9123
ENSG00000178734.5,LMO7DN,lncRNA,9,0,9,0.7097,0.2514,0.2188
ENSG00000178803.12,ADORA2A-AS1,lncRNA,54,86,2,1.2328,0.4367,0.3801
ENSG00000178977.3,LINC00324,lncRNA,71,23,48,3.1383,1.1117,0.9677
ENSG00000179028.4,AC245177.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179066.8,AC020907.1,lncRNA,8,45,0,0.2376,0.0842,0.0733
ENSG00000179082.3,C9orf106,lncRNA,61,0,61,1.785,0.6323,0.5504
ENSG00000179136.7,LINC00670,lncRNA,2,0,2,0.0387,0.0137,0.0119
ENSG00000179141.9,MTUS2-AS1,lncRNA,24,17,14,0.8604,0.3048,0.2653
ENSG00000179219.5,LINC00311,lncRNA,15,2,13,0.8815,0.3123,0.2718
ENSG00000179253.3,AL162457.1,lncRNA,9,8,1,0.4141,0.1467,0.1277
ENSG00000179406.8,LINC00174,lncRNA,1716,449,1268,13.5764,4.8094,4.1861
ENSG00000179428.2,IL6-AS1,lncRNA,5,4,6,0.3373,0.1195,0.104
ENSG00000179447.2,SLC24A3-AS1,lncRNA,62,62,0,3.1894,1.1298,0.9834
ENSG00000179452.2,LINC01699,lncRNA,4,0,4,1.4213,0.5035,0.4382
ENSG00000179523.5,EIF3J-DT,lncRNA,415,33,421,11.0605,3.9181,3.4103
ENSG00000179577.3,AP003471.1,lncRNA,1,0,1,0.0463,0.0164,0.0143
ENSG00000179676.7,LINC00305,lncRNA,1,1,0,0.032,0.0113,0.0099
ENSG00000179743.4,FLJ37453,lncRNA,295,217,289,10.9779,3.8889,3.3849
ENSG00000179755.3,AC135776.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179818.14,PCBP1-AS1,lncRNA,4250,1343,4252,12.7797,4.5272,3.9404
ENSG00000179840.5,PIK3CD-AS1,lncRNA,7,7,0,0.3534,0.1252,0.109
ENSG00000179935.10,LINC00652,lncRNA,49,68,11,1.0908,0.3864,0.3363
ENSG00000180066.10,LINC02870,lncRNA,1,0,1,0.0451,0.016,0.0139
ENSG00000180139.11,ACTA2-AS1,lncRNA,54,583,58,1.5613,0.5531,0.4814
ENSG00000180259.10,PRNT,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000180422.3,LINC00304,lncRNA,10,0,10,0.2323,0.0823,0.0716
ENSG00000180458.2,AC022148.1,lncRNA,36,92,24,1.0141,0.3592,0.3127
ENSG00000180525.13,PRR26,lncRNA,1109,1065,44,11.0371,3.9099,3.4031
ENSG00000180539.8,C9orf139,lncRNA,100,54,62,1.8443,0.6533,0.5686
ENSG00000180712.4,LINC02363,lncRNA,60,1,59,2.033,0.7202,0.6269
ENSG00000180769.10,WDFY3-AS2,lncRNA,519,364,453,5.1045,1.8083,1.5739
ENSG00000180846.8,CSNK1G2-AS1,lncRNA,26,25,1,1.7777,0.6297,0.5481
ENSG00000180861.9,LINC01559,lncRNA,1,3,0,0.0233,0.0082,0.0072
ENSG00000180869.4,LINC01555,lncRNA,2,1,1,0.0638,0.0226,0.0197
ENSG00000181097.5,LINC02878,lncRNA,29,0,29,1.3596,0.4816,0.4192
ENSG00000181123.8,AC004832.1,lncRNA,2,2,2,0.076,0.0269,0.0234
ENSG00000181171.5,FER1L6-AS1,lncRNA,3,1,2,0.1193,0.0422,0.0368
ENSG00000181211.1,HECW1-IT1,lncRNA,23,0,23,1.151,0.4077,0.3549
ENSG00000181577.16,C6orf223,lncRNA,54,20,43,0.892,0.316,0.275
ENSG00000181798.3,LINC00471,lncRNA,75,1,74,5.2568,1.8622,1.6208
ENSG00000181800.6,CELF2-AS1,lncRNA,595,587,8,22.1778,7.8564,6.8382
ENSG00000181908.5,LINC02724,lncRNA,41,0,41,1.6125,0.5712,0.4972
ENSG00000182057.5,OGFRP1,lncRNA,318,291,28,4.907,1.7383,1.513
ENSG00000182165.18,TP53TG1,lncRNA,169,10,346,2.6491,0.9384,0.8168
ENSG00000182257.8,PRR34,lncRNA,186,200,43,6.0764,2.1526,1.8736
ENSG00000182352.8,C17orf77,lncRNA,1,0,2,0.0331,0.0117,0.0102
ENSG00000182366.10,FAM87A,lncRNA,20,13,7,0.3616,0.1281,0.1115
ENSG00000182376.2,AC138028.1,lncRNA,18,13,5,0.7402,0.2622,0.2282
ENSG00000182586.9,LINC00334,lncRNA,6,142,0,0.2375,0.0841,0.0732
ENSG00000182648.13,LINC01006,lncRNA,167,1,169,1.1096,0.3931,0.3421
ENSG00000182776.4,AC239585.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000182824.7,FAM230E,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000182873.5,PRKCZ-AS1,lncRNA,55,21,37,2.919,1.0341,0.9
ENSG00000182912.6,TSPEAR-AS2,lncRNA,2,0,2,0.0608,0.0215,0.0188
ENSG00000183146.4,PRORY,lncRNA,2,2,0,0.2096,0.0743,0.0646
ENSG00000183154.1,AC138356.1,lncRNA,74,124,77,3.2647,1.1565,1.0066
ENSG00000183242.12,WT1-AS,lncRNA,4,1,3,0.0662,0.0234,0.0204
ENSG00000183250.12,LINC01547,lncRNA,375,11,364,6.9775,2.4718,2.1514
ENSG00000183308.6,AC005037.1,lncRNA,0,323,10,0.0,0.0,0.0
ENSG00000183385.9,TTTY8,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183470.9,FLJ40288,lncRNA,7,7,0,0.2638,0.0935,0.0813
ENSG00000183535.9,COL18A1-AS1,lncRNA,7,6,1,0.1865,0.0661,0.0575
ENSG00000183562.3,AC131971.1,lncRNA,278,319,3,17.2631,6.1154,5.3228
ENSG00000183643.4,C15orf32,lncRNA,1,0,1,0.0515,0.0182,0.0159
ENSG00000183674.12,LINC00518,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183784.7,DOCK8-AS1,lncRNA,29,60,6,0.8693,0.308,0.268
ENSG00000183822.3,NCF4-AS1,lncRNA,1,21,0,0.0756,0.0268,0.0233
ENSG00000184029.9,DSCR4,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000184068.2,SREBF2-AS1,lncRNA,105,277,42,3.2329,1.1452,0.9968
ENSG00000184224.3,C11orf72,lncRNA,2,4,1,0.0756,0.0268,0.0233
ENSG00000184274.3,LINC00315,lncRNA,24,34,1,0.9508,0.3368,0.2932
ENSG00000184385.2,UMODL1-AS1,lncRNA,4,1,4,0.1719,0.0609,0.053
ENSG00000184441.4,AP001062.1,lncRNA,53,564,117,1.1202,0.3968,0.3454
ENSG00000184566.3,AC132216.1,lncRNA,11,11,0,0.8742,0.3097,0.2695
ENSG00000184608.9,FAM167A-AS1,lncRNA,39,31,8,1.6116,0.5709,0.4969
ENSG00000184809.13,B3GALT5-AS1,lncRNA,152,37,147,1.8193,0.6445,0.5609
ENSG00000184856.7,LINC00308,lncRNA,1,1,0,0.1115,0.0395,0.0344
ENSG00000184991.3,TTTY13,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185065.6,AC000068.1,lncRNA,177,47,152,7.7678,2.7517,2.3951
ENSG00000185168.5,LINC00482,lncRNA,12,0,12,0.5027,0.1781,0.155
ENSG00000185186.10,LINC00313,lncRNA,5,0,5,0.1366,0.0484,0.0421
ENSG00000185203.12,WASIR1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185203.12_PAR_Y,WASIR1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185332.8,TMEM105,lncRNA,6,1,5,0.1455,0.0516,0.0449
ENSG00000185433.10,LINC00158,lncRNA,59,0,59,1.3147,0.4657,0.4054
ENSG00000185594.7,SPATA8,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185700.10,TTTY8B,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185837.3,HDHD5-AS1,lncRNA,34,1,52,4.9587,1.7566,1.5289
ENSG00000185847.8,LINC01405,lncRNA,1,8,0,0.0163,0.0058,0.005
ENSG00000185904.12,LINC00839,lncRNA,945,4,941,10.3249,3.6576,3.1835
ENSG00000186019.11,AC021092.1,lncRNA,73,1220,187,1.123,0.3978,0.3463
ENSG00000186056.10,MATN1-AS1,lncRNA,66,2,102,1.5094,0.5347,0.4654
ENSG00000186235.11,LINC02610,lncRNA,95,2,93,2.265,0.8024,0.6984
ENSG00000186594.14,MIR22HG,lncRNA,381,6,375,11.7424,4.1597,3.6206
ENSG00000186615.11,KTN1-AS1,lncRNA,172,17,184,1.9511,0.6912,0.6016
ENSG00000186960.12,LINC01551,lncRNA,1010,42,1137,8.6456,3.0627,2.6657
ENSG00000187012.11,LINC00207,lncRNA,2,2,0,0.1312,0.0465,0.0404
ENSG00000187013.4,LINC02875,lncRNA,48,9,40,2.8872,1.0228,0.8902
ENSG00000187185.4,AC092118.1,lncRNA,1,16,1,0.0435,0.0154,0.0134
ENSG00000187229.3,AC100800.1,lncRNA,274,274,0,12.2764,4.3489,3.7852
ENSG00000187600.14,LINC02583,lncRNA,15,15,1,0.9308,0.3297,0.287
ENSG00000187621.15,TCL6,lncRNA,5,1,4,0.0435,0.0154,0.0134
ENSG00000187904.3,AC097382.1,lncRNA,14,0,14,2.18,0.7723,0.6722
ENSG00000187951.11,AC091057.1,lncRNA,1450,1,1449,23.6724,8.3859,7.299
ENSG00000187979.4,FAM230D,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000188004.11,SNHG28,lncRNA,2,0,2,0.0325,0.0115,0.01
ENSG00000188185.13,LINC00265,lncRNA,378,0,379,4.7529,1.6837,1.4655
ENSG00000188242.4,PP7080,lncRNA,16,16,1,0.5323,0.1886,0.1641
ENSG00000188280.11,FAM230G,lncRNA,1,2,0,0.0408,0.0145,0.0126
ENSG00000188365.3,AC092171.1,lncRNA,154,136,18,18.8212,6.6674,5.8032
ENSG00000188511.12,C22orf34,lncRNA,37,0,37,0.503,0.1782,0.1551
ENSG00000188525.4,AC010969.1,lncRNA,7,10,0,0.2306,0.0817,0.0711
ENSG00000188660.4,LINC00319,lncRNA,5,4,1,0.1075,0.0381,0.0331
ENSG00000188693.8,CYP51A1-AS1,lncRNA,55,73,40,1.4587,0.5167,0.4498
ENSG00000188825.14,LINC00910,lncRNA,436,126,312,3.6828,1.3046,1.1355
ENSG00000189196.4,LINC00994,lncRNA,9,3,6,0.389,0.1378,0.12
ENSG00000189223.15,PAX8-AS1,lncRNA,1919,28,2114,7.9893,2.8302,2.4634
ENSG00000189229.11,AC069277.1,lncRNA,3,1,2,0.0433,0.0153,0.0134
ENSG00000189238.6,LINC00943,lncRNA,13,7,22,0.134,0.0475,0.0413
ENSG00000189275.4,LINC01164,lncRNA,7,0,7,0.1785,0.0633,0.0551
ENSG00000189295.13,ANKRD62P1-PARP4P3,lncRNA,3,2,1,0.2338,0.0828,0.0721
ENSG00000189316.3,AC073349.1,lncRNA,7,29,12,0.6066,0.2149,0.187
ENSG00000189419.8,SPATA41,lncRNA,91,3,88,1.4481,0.513,0.4465
ENSG00000196096.3,SPAG16-DT,lncRNA,6,0,6,0.3197,0.1133,0.0986
ENSG00000196166.5,C8orf86,lncRNA,6,2,4,0.1999,0.0708,0.0616
ENSG00000196167.10,COLCA1,lncRNA,613,147,635,6.1412,2.1755,1.8936
ENSG00000196204.12,RNF216P1,lncRNA,677,0,677,11.3114,4.007,3.4877
ENSG00000196243.5,LINC00615,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196273.8,LINC00523,lncRNA,5,1,4,0.137,0.0485,0.0423
ENSG00000196295.12,GARS1-DT,lncRNA,8020,280,8066,23.9976,8.5011,7.3992
ENSG00000196366.3,C9orf163,lncRNA,11,16,12,0.3934,0.1394,0.1213
ENSG00000196566.2,AL138767.1,lncRNA,1,20,0,0.1237,0.0438,0.0381
ENSG00000196634.3,LUADT1,lncRNA,3,3,0,0.6095,0.2159,0.1879
ENSG00000196668.4,LINC00173,lncRNA,153,2,151,5.401,1.9133,1.6653
ENSG00000196696.13,PDXDC2P-NPIPB14P,lncRNA,241,8,233,3.564,1.2625,1.0989
ENSG00000196741.5,LINC01560,lncRNA,139,0,139,10.2091,3.6165,3.1478
ENSG00000196756.13,SNHG17,lncRNA,623,1,622,4.8489,1.7177,1.4951
ENSG00000196758.3,AC079612.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196810.5,CTBP1-DT,lncRNA,983,12,1063,11.5683,4.098,3.5669
ENSG00000196893.3,AC090286.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196951.11,SCOC-AS1,lncRNA,25,1,24,0.269,0.0953,0.0829
ENSG00000196979.1,GPRACR,lncRNA,2,2,0,0.0565,0.02,0.0174
ENSG00000197085.11,NPSR1-AS1,lncRNA,21,9,12,0.272,0.0963,0.0839
ENSG00000197099.8,AC068631.1,lncRNA,13,77,16,0.1078,0.0382,0.0332
ENSG00000197176.7,LINC02291,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197180.2,CH17-340M24.3,lncRNA,75,0,75,11.542,4.0887,3.5588
ENSG00000197182.14,MIRLET7BHG,lncRNA,4175,3,4176,67.0774,23.762,20.6822
ENSG00000197210.7,AP000550.1,lncRNA,0,3,0,0.0,0.0,0.0
ENSG00000197251.3,LINC00336,lncRNA,1,0,1,0.0437,0.0155,0.0135
ENSG00000197291.9,RAMP2-AS1,lncRNA,161,26,176,3.5548,1.2593,1.0961
ENSG00000197301.7,HMGA2-AS1,lncRNA,8,2,7,0.122,0.0432,0.0376
ENSG00000197308.9,GATA3-AS1,lncRNA,1,0,1,0.0388,0.0137,0.012
ENSG00000197322.4,C17orf102,lncRNA,18,0,18,0.4144,0.1468,0.1278
ENSG00000197332.9,AC008543.1,lncRNA,34,7,27,0.8953,0.3171,0.276
ENSG00000197462.3,AC003975.1,lncRNA,1,1,0,0.11,0.0389,0.0339
ENSG00000197503.4,LINC00477,lncRNA,8,5,6,0.4305,0.1525,0.1328
ENSG00000197536.11,IRF1-AS1,lncRNA,807,156,998,7.6344,2.7045,2.3539
ENSG00000197568.14,HHLA3,lncRNA,154,1,153,11.5977,4.1085,3.576
ENSG00000197585.10,AC068051.1,lncRNA,46,13,33,3.2893,1.1652,1.0142
ENSG00000197595.4,ATP11AUN,lncRNA,3,3,0,0.1232,0.0436,0.038
ENSG00000197644.2,AC106870.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197665.7,AC007952.1,lncRNA,0,2,0,0.0,0.0,0.0
ENSG00000197670.6,AL157838.1,lncRNA,140,348,1,5.1495,1.8242,1.5878
ENSG00000197734.10,C14orf178,lncRNA,6,117,7,0.7888,0.2794,0.2432
ENSG00000197813.6,AC011450.1,lncRNA,31,31,34,4.0352,1.4295,1.2442
ENSG00000197815.4,AC122129.1,lncRNA,349,337,12,17.6958,6.2687,5.4562
ENSG00000197880.9,MDS2,lncRNA,5,1,5,0.2148,0.0761,0.0662
ENSG00000197934.8,CYYR1-AS1,lncRNA,49,25,24,1.2145,0.4302,0.3745
ENSG00000197989.14,SNHG12,lncRNA,543,43,508,11.7139,4.1496,3.6118
ENSG00000198054.12,DSCR8,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000198106.8,AC025279.1,lncRNA,18,0,18,0.3438,0.1218,0.106
ENSG00000198221.10,AFDN-DT,lncRNA,97,11,128,2.1453,0.76,0.6615
ENSG00000198358.4,AL354714.1,lncRNA,1,0,1,0.0431,0.0153,0.0133
ENSG00000198454.2,LINC02692,lncRNA,1,0,1,0.0941,0.0333,0.029
ENSG00000198468.9,FLVCR1-DT,lncRNA,98,2,99,2.1121,0.7482,0.6512
ENSG00000198491.3,AC007920.1,lncRNA,0,7,0,0.0,0.0,0.0
ENSG00000198496.12,NBR2,lncRNA,197,8,189,5.948,2.1071,1.834
ENSG00000198590.12,C3orf35,lncRNA,464,2,462,4.7636,1.6875,1.4688
ENSG00000198671.3,AC135895.1,lncRNA,1,0,1,0.087,0.0308,0.0268
