gene_id,gene_name,gene_type,unstranded,stranded_first,stranded_second,tpm_unstranded,fpkm_unstranded,fpkm_uq_unstranded
ENSG00000136315.4,AL355922.1,lncRNA,67,23,44,14.2068,4.924,4.4384
ENSG00000137808.12,AC027088.1,lncRNA,0,1,0,0.0,0.0,0.0
ENSG00000145063.15,AC062028.1,lncRNA,1,0,1,0.0157,0.0055,0.0049
ENSG00000145075.13,CCDC39,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000146521.10,LINC01558,lncRNA,9,0,11,0.2313,0.0802,0.0723
ENSG00000146666.5,LINC00525,lncRNA,6,6,0,0.3609,0.1251,0.1127
ENSG00000147753.9,TTTY7,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000147761.8,TTTY7B,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000149443.7,SCP2D1-AS1,lncRNA,5,5,0,0.4841,0.1678,0.1512
ENSG00000149656.8,LINC00266-1,lncRNA,7,0,7,0.3478,0.1206,0.1087
ENSG00000151303.11,AL136982.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000152931.9,PART1,lncRNA,58,40,26,0.3263,0.1131,0.1019
ENSG00000153363.13,LINC00467,lncRNA,235,1,235,2.419,0.8384,0.7557
ENSG00000157306.14,ZFHX2-AS1,lncRNA,462,80,402,6.4771,2.2449,2.0235
ENSG00000161149.12,TUBA3FP,lncRNA,18,5,17,0.6061,0.2101,0.1894
ENSG00000162888.4,C1orf147,lncRNA,10,35,0,0.3409,0.1182,0.1065
ENSG00000162913.10,OBSCN-AS1,lncRNA,60,45,48,1.1102,0.3848,0.3468
ENSG00000162947.5,LINC01931,lncRNA,24,24,0,0.7046,0.2442,0.2201
ENSG00000163081.4,CCDC140,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000163364.10,LINC01116,lncRNA,18,12,8,0.605,0.2097,0.189
ENSG00000163597.15,SNHG16,lncRNA,1757,2,4260,23.4063,8.1125,7.3124
ENSG00000163915.7,IGF2BP2-AS1,lncRNA,12,12,0,0.2511,0.087,0.0784
ENSG00000164385.9,LINC01600,lncRNA,19,9,13,0.4368,0.1514,0.1365
ENSG00000164621.5,SMAD5-AS1,lncRNA,6,69,3,0.2361,0.0818,0.0738
ENSG00000165511.6,ZNF22-AS1,lncRNA,953,374,589,22.1246,7.6682,6.912
ENSG00000166770.11,ZNF667-AS1,lncRNA,1142,63,1698,6.7054,2.324,2.0949
ENSG00000166917.11,MIR202HG,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000167046.4,AL357033.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000167459.17,LINC00905,lncRNA,1,1,0,0.0198,0.0069,0.0062
ENSG00000167912.6,AC090152.1,lncRNA,310,51,309,5.7166,1.9813,1.7859
ENSG00000167920.10,TMEM99,lncRNA,287,1,301,6.7175,2.3282,2.0986
ENSG00000168367.11,LINC00917,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000168746.8,LINC01620,lncRNA,2,0,2,0.0831,0.0288,0.026
ENSG00000170161.7,AL512625.1,lncRNA,384,25,481,10.0255,3.4748,3.1321
ENSG00000170919.16,TPT1-AS1,lncRNA,1528,44,1694,7.5312,2.6103,2.3528
ENSG00000170983.4,LINC00208,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000171671.6,SHANK2-AS3,lncRNA,26,26,0,1.1039,0.3826,0.3449
ENSG00000171889.5,MIR31HG,lncRNA,4,0,4,0.1015,0.0352,0.0317
ENSG00000171987.3,C11orf40,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000172460.17,PRSS30P,lncRNA,16,0,16,0.3599,0.1247,0.1124
ENSG00000172965.17,MIR4435-2HG,lncRNA,816,258,793,1.7034,0.5904,0.5322
ENSG00000173077.16,DELEC1,lncRNA,79,838,12,0.8489,0.2942,0.2652
ENSG00000173811.11,CCDC13-AS1,lncRNA,47,40,31,1.4171,0.4912,0.4427
ENSG00000173862.3,AC008080.1,lncRNA,83,0,83,5.6059,1.943,1.7513
ENSG00000174171.6,AC020659.1,lncRNA,3,263,2,0.0317,0.011,0.0099
ENSG00000174325.6,DIRC1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000174365.20,SNHG11,lncRNA,227,1,227,3.5847,1.2424,1.1199
ENSG00000174403.16,MIR1-1HG-AS1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000174407.13,MIR1-1HG,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000174680.10,GRIK1-AS1,lncRNA,182,116,66,2.8242,0.9788,0.8823
ENSG00000175061.18,SNHG29,lncRNA,7508,23,10699,74.7639,25.9126,23.3571
ENSG00000175147.13,TMEM51-AS1,lncRNA,324,2694,553,1.9337,0.6702,0.6041
ENSG00000175170.16,FAM182B,lncRNA,1523,78,1445,15.9202,5.5178,4.9737
ENSG00000175604.2,AC007601.1,lncRNA,29,29,0,1.0498,0.3638,0.328
ENSG00000175611.12,LINC00476,lncRNA,890,366,917,9.5693,3.3166,2.9896
ENSG00000175728.4,LINC02873,lncRNA,4,1,3,0.0806,0.0279,0.0252
ENSG00000175746.6,C15orf54,lncRNA,9,8,1,0.2089,0.0724,0.0653
ENSG00000175772.11,LINC01106,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000175773.13,ZBTB44-DT,lncRNA,24,1,27,0.6526,0.2262,0.2039
ENSG00000175779.4,LINC02694,lncRNA,17,16,1,0.1434,0.0497,0.0448
ENSG00000175967.4,LINC02880,lncRNA,66,0,66,2.0859,0.723,0.6517
ENSG00000176124.15,DLEU1,lncRNA,1946,483,1878,5.7851,2.0051,1.8073
ENSG00000176236.6,RPP38-DT,lncRNA,10,13,11,0.4169,0.1445,0.1302
ENSG00000176320.2,AL138899.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000176349.11,AC104129.1,lncRNA,97,97,0,1.455,0.5043,0.4545
ENSG00000176515.1,AL033381.1,lncRNA,2,2,0,0.0416,0.0144,0.013
ENSG00000176593.8,AC008969.1,lncRNA,1484,318,1615,11.5617,4.0072,3.612
ENSG00000176605.9,C14orf177,lncRNA,1,1,0,0.0505,0.0175,0.0158
ENSG00000176659.9,C20orf197,lncRNA,68,0,68,1.4313,0.4961,0.4471
ENSG00000176728.10,TTTY14,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000176753.5,C15orf56,lncRNA,5,0,5,0.1549,0.0537,0.0484
ENSG00000176754.13,LINC00303,lncRNA,7,4,3,0.2517,0.0873,0.0786
ENSG00000176840.12,MIR7-3HG,lncRNA,4,1,3,0.1141,0.0395,0.0356
ENSG00000176868.2,AL358781.1,lncRNA,0,5664,48,0.0,0.0,0.0
ENSG00000176912.5,TYMSOS,lncRNA,48,181,92,1.3284,0.4604,0.415
ENSG00000176984.6,AP000679.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000177112.8,IRAG1-AS1,lncRNA,11,86,5,0.5532,0.1917,0.1728
ENSG00000177133.11,PRDM16-DT,lncRNA,336,1,335,4.2875,1.486,1.3395
ENSG00000177234.7,LINC01561,lncRNA,222,1,221,7.2903,2.5268,2.2776
ENSG00000177335.11,C8orf31,lncRNA,409,3,406,7.151,2.4785,2.2341
ENSG00000177337.8,DLGAP1-AS1,lncRNA,394,111,283,13.3055,4.6116,4.1568
ENSG00000177338.14,LINC00469,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000177340.5,FLJ13224,lncRNA,418,606,31,19.7288,6.8379,6.1635
ENSG00000177369.9,FLJ40194,lncRNA,19,1051,12,0.2428,0.0842,0.0759
ENSG00000177406.5,NINJ2-AS1,lncRNA,56,9,67,0.9187,0.3184,0.287
ENSG00000177410.13,ZFAS1,lncRNA,882,73,917,7.5798,2.6271,2.368
ENSG00000177553.6,C1orf167-AS1,lncRNA,0,1,0,0.0,0.0,0.0
ENSG00000177596.1,AL355390.1,lncRNA,12,13,0,0.3683,0.1277,0.1151
ENSG00000177640.16,CASC2,lncRNA,197,119,196,0.9402,0.3259,0.2937
ENSG00000177699.4,AC011944.1,lncRNA,1,0,1,0.0376,0.013,0.0117
ENSG00000177725.5,AC105206.1,lncRNA,22,0,22,0.6625,0.2296,0.207
ENSG00000177738.4,AC025171.1,lncRNA,505,264,273,8.3707,2.9012,2.6151
ENSG00000177757.2,FAM87B,lncRNA,68,78,5,2.4957,0.865,0.7797
ENSG00000177788.6,AL162595.1,lncRNA,555,80,556,4.8383,1.6769,1.5115
ENSG00000177800.2,TMEM78,lncRNA,6,6,0,0.1971,0.0683,0.0616
ENSG00000177822.8,TENM3-AS1,lncRNA,2,2,0,0.0232,0.0081,0.0073
ENSG00000177993.3,ZNRF3-AS1,lncRNA,49,48,1,1.6136,0.5593,0.5041
ENSG00000178107.2,AL161668.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178130.9,FAM27E5,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178243.4,C9orf62,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178248.11,FAM230I,lncRNA,1,0,1,0.0453,0.0157,0.0141
ENSG00000178412.4,AC068473.1,lncRNA,13,1,12,0.8361,0.2898,0.2612
ENSG00000178457.3,LINC00314,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000178722.13,C5orf64,lncRNA,162,0,165,0.5213,0.1807,0.1628
ENSG00000178734.5,LMO7DN,lncRNA,1,0,1,0.0612,0.0212,0.0191
ENSG00000178803.12,ADORA2A-AS1,lncRNA,39,71,2,0.6914,0.2396,0.216
ENSG00000178977.3,LINC00324,lncRNA,96,26,71,3.2949,1.142,1.0294
ENSG00000179028.4,AC245177.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179066.8,AC020907.1,lncRNA,2,0,2,0.0461,0.016,0.0144
ENSG00000179082.3,C9orf106,lncRNA,67,0,67,1.5223,0.5276,0.4756
ENSG00000179136.7,LINC00670,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179141.9,MTUS2-AS1,lncRNA,5,0,5,0.1392,0.0482,0.0435
ENSG00000179219.5,LINC00311,lncRNA,76,34,42,3.4679,1.202,1.0834
ENSG00000179253.3,AL162457.1,lncRNA,7,7,0,0.2501,0.0867,0.0781
ENSG00000179406.8,LINC00174,lncRNA,1514,923,598,9.3008,3.2236,2.9057
ENSG00000179428.2,IL6-AS1,lncRNA,7,1,8,0.3667,0.1271,0.1146
ENSG00000179447.2,SLC24A3-AS1,lncRNA,108,108,0,4.3138,1.4951,1.3477
ENSG00000179452.2,LINC01699,lncRNA,1,0,1,0.2759,0.0956,0.0862
ENSG00000179523.5,EIF3J-DT,lncRNA,554,9,563,11.4647,3.9736,3.5817
ENSG00000179577.3,AP003471.1,lncRNA,2,0,2,0.0719,0.0249,0.0224
ENSG00000179676.7,LINC00305,lncRNA,2,2,0,0.0497,0.0172,0.0155
ENSG00000179743.4,FLJ37453,lncRNA,754,344,755,21.787,7.5512,6.8065
ENSG00000179755.3,AC135776.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000179818.14,PCBP1-AS1,lncRNA,1618,3054,1638,3.7778,1.3094,1.1802
ENSG00000179840.5,PIK3CD-AS1,lncRNA,15,10,5,0.588,0.2038,0.1837
ENSG00000179935.10,LINC00652,lncRNA,270,82,246,4.6671,1.6176,1.458
ENSG00000180066.10,LINC02870,lncRNA,3,0,3,0.1051,0.0364,0.0328
ENSG00000180139.11,ACTA2-AS1,lncRNA,75,1186,84,1.6837,0.5836,0.526
ENSG00000180259.10,PRNT,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000180422.3,LINC00304,lncRNA,12,1,11,0.2165,0.075,0.0676
ENSG00000180458.2,AC022148.1,lncRNA,80,128,137,1.7498,0.6065,0.5467
ENSG00000180525.13,PRR26,lncRNA,754,743,11,5.8267,2.0195,1.8203
ENSG00000180539.8,C9orf139,lncRNA,55,57,9,0.7876,0.273,0.2461
ENSG00000180712.4,LINC02363,lncRNA,7,0,7,0.1842,0.0638,0.0575
ENSG00000180769.10,WDFY3-AS2,lncRNA,449,522,409,3.4289,1.1884,1.0712
ENSG00000180846.8,CSNK1G2-AS1,lncRNA,33,36,0,1.7519,0.6072,0.5473
ENSG00000180861.9,LINC01559,lncRNA,7,5,2,0.1265,0.0439,0.0395
ENSG00000180869.4,LINC01555,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000181097.5,LINC02878,lncRNA,36,0,36,1.3105,0.4542,0.4094
ENSG00000181123.8,AC004832.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000181171.5,FER1L6-AS1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000181211.1,HECW1-IT1,lncRNA,64,0,64,2.4868,0.8619,0.7769
ENSG00000181577.16,C6orf223,lncRNA,28,14,17,0.3591,0.1245,0.1122
ENSG00000181798.3,LINC00471,lncRNA,59,0,59,3.211,1.1129,1.0031
ENSG00000181800.6,CELF2-AS1,lncRNA,561,562,0,16.2365,5.6274,5.0725
ENSG00000181908.5,LINC02724,lncRNA,68,0,68,2.0766,0.7197,0.6487
ENSG00000182057.5,OGFRP1,lncRNA,154,130,24,1.8452,0.6395,0.5764
ENSG00000182165.18,TP53TG1,lncRNA,166,6,354,2.0204,0.7003,0.6312
ENSG00000182257.8,PRR34,lncRNA,110,178,43,2.7903,0.9671,0.8717
ENSG00000182352.8,C17orf77,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000182366.10,FAM87A,lncRNA,10,7,3,0.1404,0.0487,0.0439
ENSG00000182376.2,AC138028.1,lncRNA,11,3,8,0.3512,0.1217,0.1097
ENSG00000182586.9,LINC00334,lncRNA,6,84,0,0.1844,0.0639,0.0576
ENSG00000182648.13,LINC01006,lncRNA,833,6,871,4.2975,1.4895,1.3426
ENSG00000182776.4,AC239585.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000182824.7,FAM230E,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000182873.5,PRKCZ-AS1,lncRNA,200,15,193,8.242,2.8566,2.5749
ENSG00000182912.6,TSPEAR-AS2,lncRNA,2,2,0,0.0472,0.0164,0.0148
ENSG00000183146.4,PRORY,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183154.1,AC138356.1,lncRNA,35,104,33,1.199,0.4156,0.3746
ENSG00000183242.12,WT1-AS,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183250.12,LINC01547,lncRNA,269,1,268,3.8864,1.347,1.2142
ENSG00000183308.6,AC005037.1,lncRNA,0,391,17,0.0,0.0,0.0
ENSG00000183385.9,TTTY8,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183470.9,FLJ40288,lncRNA,4,4,0,0.117,0.0406,0.0366
ENSG00000183535.9,COL18A1-AS1,lncRNA,19,19,0,0.393,0.1362,0.1228
ENSG00000183562.3,AC131971.1,lncRNA,110,125,0,5.3039,1.8383,1.657
ENSG00000183643.4,C15orf32,lncRNA,3,0,3,0.12,0.0416,0.0375
ENSG00000183674.12,LINC00518,lncRNA,3,2,1,0.1053,0.0365,0.0329
ENSG00000183784.7,DOCK8-AS1,lncRNA,54,157,21,1.2569,0.4356,0.3927
ENSG00000183822.3,NCF4-AS1,lncRNA,0,44,0,0.0,0.0,0.0
ENSG00000184029.9,DSCR4,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000184068.2,SREBF2-AS1,lncRNA,294,664,10,7.0286,2.4361,2.1958
ENSG00000184224.3,C11orf72,lncRNA,6,6,1,0.1761,0.0611,0.055
ENSG00000184274.3,LINC00315,lncRNA,26,36,9,0.7998,0.2772,0.2499
ENSG00000184385.2,UMODL1-AS1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000184441.4,AP001062.1,lncRNA,39,251,152,0.6401,0.2218,0.2
ENSG00000184566.3,AC132216.1,lncRNA,15,18,0,0.9256,0.3208,0.2892
ENSG00000184608.9,FAM167A-AS1,lncRNA,78,54,24,2.5028,0.8674,0.7819
ENSG00000184809.13,B3GALT5-AS1,lncRNA,161,115,80,1.4963,0.5186,0.4674
ENSG00000184856.7,LINC00308,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000184991.3,TTTY13,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185065.6,AC000068.1,lncRNA,171,25,168,5.827,2.0196,1.8204
ENSG00000185168.5,LINC00482,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185186.10,LINC00313,lncRNA,5,0,5,0.1061,0.0368,0.0331
ENSG00000185203.12,WASIR1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185203.12_PAR_Y,WASIR1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185332.8,TMEM105,lncRNA,7,1,6,0.1318,0.0457,0.0412
ENSG00000185433.10,LINC00158,lncRNA,134,0,134,2.3185,0.8036,0.7243
ENSG00000185594.7,SPATA8,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185700.10,TTTY8B,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185837.3,HDHD5-AS1,lncRNA,33,1,75,3.7371,1.2953,1.1675
ENSG00000185847.8,LINC01405,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000185904.12,LINC00839,lncRNA,710,0,710,6.0234,2.0877,1.8818
ENSG00000186019.11,AC021092.1,lncRNA,86,1221,261,1.0273,0.3561,0.3209
ENSG00000186056.10,MATN1-AS1,lncRNA,6,0,15,0.1065,0.0369,0.0333
ENSG00000186235.11,LINC02610,lncRNA,21,0,21,0.3888,0.1347,0.1215
ENSG00000186594.14,MIR22HG,lncRNA,195,0,195,4.6665,1.6174,1.4579
ENSG00000186615.11,KTN1-AS1,lncRNA,297,23,333,2.6159,0.9067,0.8172
ENSG00000186960.12,LINC01551,lncRNA,66,0,82,0.4387,0.152,0.137
ENSG00000187012.11,LINC00207,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000187013.4,LINC02875,lncRNA,18,3,15,0.8407,0.2914,0.2626
ENSG00000187185.4,AC092118.1,lncRNA,2,20,1,0.0676,0.0234,0.0211
ENSG00000187229.3,AC100800.1,lncRNA,138,138,0,4.801,1.664,1.4999
ENSG00000187600.14,LINC02583,lncRNA,1,1,0,0.0482,0.0167,0.0151
ENSG00000187621.15,TCL6,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000187904.3,AC097382.1,lncRNA,15,0,15,1.8137,0.6286,0.5666
ENSG00000187951.11,AC091057.1,lncRNA,308,0,308,3.9044,1.3532,1.2198
ENSG00000187979.4,FAM230D,lncRNA,1,1,0,0.0384,0.0133,0.012
ENSG00000188004.11,SNHG28,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000188185.13,LINC00265,lncRNA,734,0,734,7.1663,2.4838,2.2388
ENSG00000188242.4,PP7080,lncRNA,22,22,0,0.5684,0.197,0.1776
ENSG00000188280.11,FAM230G,lncRNA,16,23,0,0.5068,0.1757,0.1583
ENSG00000188365.3,AC092171.1,lncRNA,78,64,14,7.402,2.5655,2.3125
ENSG00000188511.12,C22orf34,lncRNA,115,0,115,1.214,0.4208,0.3793
ENSG00000188525.4,AC010969.1,lncRNA,14,16,1,0.3581,0.1241,0.1119
ENSG00000188660.4,LINC00319,lncRNA,2,1,1,0.0334,0.0116,0.0104
ENSG00000188693.8,CYP51A1-AS1,lncRNA,42,94,43,0.8649,0.2998,0.2702
ENSG00000188825.14,LINC00910,lncRNA,377,121,256,2.4727,0.857,0.7725
ENSG00000189196.4,LINC00994,lncRNA,17,12,5,0.5706,0.1978,0.1783
ENSG00000189223.15,PAX8-AS1,lncRNA,36,0,42,0.1164,0.0403,0.0364
ENSG00000189229.11,AC069277.1,lncRNA,6,0,6,0.0673,0.0233,0.021
ENSG00000189238.6,LINC00943,lncRNA,3,0,9,0.024,0.0083,0.0075
ENSG00000189275.4,LINC01164,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000189295.13,ANKRD62P1-PARP4P3,lncRNA,8,1,7,0.4841,0.1678,0.1512
ENSG00000189316.3,AC073349.1,lncRNA,1,13,7,0.0673,0.0233,0.021
ENSG00000189419.8,SPATA41,lncRNA,75,5,70,0.9267,0.3212,0.2895
ENSG00000196096.3,SPAG16-DT,lncRNA,11,0,11,0.4551,0.1578,0.1422
ENSG00000196166.5,C8orf86,lncRNA,6,1,5,0.1552,0.0538,0.0485
ENSG00000196167.10,COLCA1,lncRNA,172,33,211,1.338,0.4637,0.418
ENSG00000196204.12,RNF216P1,lncRNA,585,2,583,7.5895,2.6305,2.371
ENSG00000196243.5,LINC00615,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196273.8,LINC00523,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196295.12,GARS1-DT,lncRNA,4550,397,4650,10.5714,3.664,3.3026
ENSG00000196366.3,C9orf163,lncRNA,14,37,16,0.3888,0.1348,0.1215
ENSG00000196566.2,AL138767.1,lncRNA,0,42,0,0.0,0.0,0.0
ENSG00000196634.3,LUADT1,lncRNA,4,2,2,0.631,0.2187,0.1971
ENSG00000196668.4,LINC00173,lncRNA,181,2,179,4.9612,1.7195,1.5499
ENSG00000196696.13,PDXDC2P-NPIPB14P,lncRNA,121,5,117,1.3894,0.4816,0.4341
ENSG00000196741.5,LINC01560,lncRNA,428,2,426,24.4086,8.4598,7.6255
ENSG00000196756.13,SNHG17,lncRNA,62,2,61,0.3747,0.1299,0.1171
ENSG00000196758.3,AC079612.1,lncRNA,1,1,0,0.0193,0.0067,0.006
ENSG00000196810.5,CTBP1-DT,lncRNA,855,19,915,7.8129,2.7079,2.4408
ENSG00000196893.3,AC090286.1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000196951.11,SCOC-AS1,lncRNA,105,1,104,0.8772,0.304,0.2741
ENSG00000196979.1,GPRACR,lncRNA,10,6,4,0.2193,0.076,0.0685
ENSG00000197085.11,NPSR1-AS1,lncRNA,7,4,3,0.0704,0.0244,0.022
ENSG00000197099.8,AC068631.1,lncRNA,9,72,6,0.0579,0.0201,0.0181
ENSG00000197176.7,LINC02291,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197180.2,CH17-340M24.3,lncRNA,94,1,93,11.2325,3.8931,3.5092
ENSG00000197182.14,MIRLET7BHG,lncRNA,3953,2,3951,49.3144,17.092,15.4064
ENSG00000197210.7,AP000550.1,lncRNA,3,3,0,0.0444,0.0154,0.0139
ENSG00000197251.3,LINC00336,lncRNA,1,4,0,0.0339,0.0118,0.0106
ENSG00000197291.9,RAMP2-AS1,lncRNA,381,56,453,6.532,2.264,2.0407
ENSG00000197301.7,HMGA2-AS1,lncRNA,82,34,57,0.9712,0.3366,0.3034
ENSG00000197308.9,GATA3-AS1,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197322.4,C17orf102,lncRNA,20,0,20,0.3576,0.1239,0.1117
ENSG00000197332.9,AC008543.1,lncRNA,55,25,30,1.1245,0.3897,0.3513
ENSG00000197462.3,AC003975.1,lncRNA,1,0,1,0.0854,0.0296,0.0267
ENSG00000197503.4,LINC00477,lncRNA,3,2,5,0.1254,0.0435,0.0392
ENSG00000197536.11,IRF1-AS1,lncRNA,509,128,682,3.7389,1.2959,1.1681
ENSG00000197568.14,HHLA3,lncRNA,161,1,160,9.4147,3.2631,2.9413
ENSG00000197585.10,AC068051.1,lncRNA,23,21,2,1.277,0.4426,0.399
ENSG00000197595.4,ATP11AUN,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000197644.2,AC106870.1,lncRNA,6,6,0,2.1437,0.743,0.6697
ENSG00000197665.7,AC007952.1,lncRNA,0,12,0,0.0,0.0,0.0
ENSG00000197670.6,AL157838.1,lncRNA,38,131,0,1.0853,0.3762,0.3391
ENSG00000197734.10,C14orf178,lncRNA,12,135,12,1.225,0.4246,0.3827
ENSG00000197813.6,AC011450.1,lncRNA,27,73,28,2.7289,0.9458,0.8526
ENSG00000197815.4,AC122129.1,lncRNA,332,324,8,13.0711,4.5303,4.0836
ENSG00000197880.9,MDS2,lncRNA,1,0,1,0.0334,0.0116,0.0104
ENSG00000197934.8,CYYR1-AS1,lncRNA,67,40,27,1.2894,0.4469,0.4028
ENSG00000197989.14,SNHG12,lncRNA,486,26,470,8.1408,2.8215,2.5433
ENSG00000198054.12,DSCR8,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000198106.8,AC025279.1,lncRNA,5,3,2,0.0742,0.0257,0.0232
ENSG00000198221.10,AFDN-DT,lncRNA,52,9,115,0.893,0.3095,0.279
ENSG00000198358.4,AL354714.1,lncRNA,1,1,0,0.0335,0.0116,0.0105
ENSG00000198454.2,LINC02692,lncRNA,6,5,1,0.4384,0.1519,0.137
ENSG00000198468.9,FLVCR1-DT,lncRNA,203,1,204,3.3972,1.1774,1.0613
ENSG00000198491.3,AC007920.1,lncRNA,0,0,3,0.0,0.0,0.0
ENSG00000198496.12,NBR2,lncRNA,272,10,262,6.3768,2.2102,1.9922
ENSG00000198590.12,C3orf35,lncRNA,401,0,401,3.1966,1.1079,0.9987
ENSG00000198671.3,AC135895.1,lncRNA,5,1,4,0.3377,0.117,0.1055
ENSG00000198685.4,LINC01565,lncRNA,13,3,10,0.3444,0.1194,0.1076
